INSEE_COM;Part des cadres et prof. intellectuelles sup. dans le nb d’emplois au LT 2018;Part des prof. intermédiaires dans le nb d’emplois au LT 2018;Part des employés dans le nb d’emplois au LT 2018;Part des ouvriers dans le nb d’emplois au LT 2018;Part des artisans, commerçants, chefs d’ent. dans le nb d’emplois au LT 2018;Part des agriculteurs expl. dans le nb d’emplois au LT 2018;Artisans, commerçants, chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédaires;Employés;Ouvriers;Nb d'emplois au lieu de travail (LT) 2018;Part des emplois sal. dans le nb d’emplois au LT 2018;Part des emplois non sal. dans le nb d’emplois au LT 2018
18283;0;13.1;23.9;24.3;0;38.6;0;0;5;10;10;18;33.2;66.8
18284;0;9.2;9;36.1;18.3;27.5;10;0;5;5;20;33;45.2;54.8
18285;;;;;;;0;0;0;0;0;28;62.6;37.4
18286;16.6;8.4;8.6;41.8;24.5;0;15;10;5;5;25;65;59.9;40.1
18287;8.9;1.8;0;71.4;8.9;8.9;5;5;1;0;40;74;74.1;25.9
18288;0;0;0;100;0;0;0;0;0;0;10;16;65.2;34.8
18289;0;5.9;35.3;29.5;17.6;11.8;15;0;5;30;25;64;64.1;35.9
18290;5.3;25.7;29.5;30.9;8.6;0;13;8;38;44;46;144;88.9;11.1
19001;9.5;0;10;0;40.4;40.1;20;5;0;5;0;39;27.7;72.3
19002;4.6;8.3;27.4;13.9;9.2;36.7;10;5;9;30;15;90;49.8;50.2
19003;;;;;;;0;0;0;0;0;21;29.1;70.9
19004;3.4;15.4;23.5;20.4;17;20.3;25;5;23;35;30;125;49.1;50.9
19005;9.6;23.1;28.2;19.9;15.7;3.5;128;78;187;229;162;786;73.7;26.3
19006;0;0;20;20;20;40;5;0;0;5;5;13;54.2;45.8
19007;5.6;21.6;18.1;46.4;5.9;2.3;26;25;96;80;206;423;85.2;14.8
19008;0;0;100;0;0;0;0;0;0;5;0;10;70;30
19009;0;0;0;0;0;100;0;0;0;0;0;9;44.4;55.6
19010;9.9;18.4;37;23.6;10.2;1;162;157;292;588;375;1505;86;14
19011;17.9;23;24.5;27.5;4.1;3;54;236;304;324;364;1369;89.4;10.6
19012;;;;;;;0;0;0;0;0;17;12.5;87.5
19013;11;24;12.1;30.7;15.4;6.7;23;17;36;18;46;143;66.8;33.2
19014;18.4;23.2;0;11.9;11.6;34.8;5;8;10;0;5;46;63.4;36.6
19015;12;13.5;42.2;20.1;8.2;4;10;15;17;53;25;149;65.1;34.9
19016;14.6;18.7;7.3;15.4;7.3;36.6;5;10;13;5;11;58;47.1;52.9
19017;0;0;0;0;0;100;0;0;0;0;0;14;14.2;85.8
19018;0;0;25;0;25;50;5;0;0;5;0;15;21.6;78.4
19019;7.9;17.3;46.7;11.4;15.2;1.4;105;54;120;323;79;607;76.5;23.5
19020;0;0;0;0;0;100;0;0;0;0;0;7;0;100
19021;0;0;0;0;0;100;0;0;0;0;0;6;0;100
19022;0;9.1;18.2;9.1;18.2;45.4;10;0;5;10;5;49;24.5;75.5
19023;14.3;18.7;27.8;10.3;15.9;13;55;50;65;96;36;329;75.7;24.3
19024;2;15.2;42.4;20.1;6.1;14.2;15;5;38;106;50;266;82.5;17.5
19025;4.8;4.8;19;28.5;4.8;38.2;5;5;5;20;30;59;30.9;69.1
19026;6.1;18.7;12.6;31.3;18.8;12.4;15;5;15;10;25;63;63.5;36.5
19027;0;0;66.5;0;0;33.5;0;0;0;10;0;23;30.6;69.4
19028;8.4;19.6;29.7;37.8;3.3;1.1;61;154;357;541;690;1916;88.2;11.8
19029;0;7.4;36.8;14.7;7.4;33.7;5;0;5;25;10;50;46.1;53.9
19030;4.5;13.6;31.9;7;20.5;22.5;23;5;15;36;8;94;58.3;41.7
19031;12.8;28.7;31.6;20.9;5.8;0.2;1631;3563;8003;8805;5836;28778;89.1;10.9
19033;8.3;12.6;46.5;15.9;14.5;2.1;34;20;30;110;38;283;79.3;20.7
19034;0;10.2;0;19.2;20.4;50.3;11;0;5;0;10;39;35;65
19035;0;14.3;37.7;19.2;19.2;9.6;20;0;15;40;20;93;77;23
19036;3.7;16.7;39.8;22.8;8.7;8.3;47;20;91;217;124;529;74.9;25.1
19037;2.1;15.6;38.6;13.6;11.4;18.7;28;5;39;95;34;242;66.4;33.6
19038;6.8;21.9;27.7;30.1;3.7;9.8;10;18;56;71;77;246;77;23
19039;33.8;0;66.2;0;0;0;0;5;0;10;0;14;21.3;78.7
19040;0;0;25.4;23.9;0;50.8;0;0;0;5;5;22;28.7;71.3
19041;0;0;50;0;50;0;5;0;0;5;0;15;50;50
19042;6.7;6.7;13.3;20;33.3;20;25;5;5;10;15;62;51.6;48.4
19043;11.3;27.1;7.1;40.1;14.3;0;10;8;19;5;28;69;75.6;24.4
19044;9.1;0;36.2;9.1;18.2;27.4;10;5;0;21;5;41;35.6;64.4
19045;0;0;0;40.4;0;59.6;0;0;0;0;10;32;44.2;55.8
19046;0;0;50;0;50;0;5;0;0;5;0;21;61.9;38.1
19047;0;33;0;16.8;0;50.2;0;0;10;0;5;38;39.3;60.7
19048;0;0;0;45.2;36.5;18.3;10;0;0;0;12;28;45.5;54.5
19049;8.7;13.6;17.3;34.5;8.7;17.3;5;5;8;10;20;56;65.4;34.6
19050;0;0;25.1;37.3;0;37.6;0;0;0;10;15;37;37.8;62.2
19051;0;0;37.4;0;0;62.6;0;0;0;15;0;24;46.3;53.7
19052;;;;;;;0;0;0;0;0;2;0;100
19053;;;;;;;0;0;0;0;0;17;41.6;58.4
19054;;;;;;;0;0;0;0;0;23;16.6;83.4
19055;0;16.7;16.7;16.6;0;50.1;0;0;5;5;5;33;48.4;51.6
19056;0;16.7;33.3;0;50;0;15;0;5;10;0;47;63.8;36.2
19057;7.4;21.7;14.6;30.8;18.2;7.3;25;10;30;20;43;149;71.1;28.9
19058;0;20.7;13.3;48.6;3.5;13.9;3;0;15;10;35;75;74.2;25.8
19059;0;20.1;0;59.6;6.8;13.5;5;0;15;0;45;70;51.9;48.1
19060;0;26.9;30.6;6.8;10.8;24.9;20;0;50;57;13;165;56.6;43.4
19061;5.6;24.6;52.8;11.1;5;1;25;28;124;267;56;400;87.7;12.3
19062;7.4;21.9;29.4;26.2;8.5;6.6;59;52;152;204;182;632;76.6;23.4
19063;3.5;23.2;28;28.1;17.2;0;67;13;91;109;110;391;79;21
19064;24.7;24.7;0;0;0;50.6;0;5;5;0;0;14;7.4;92.6
19065;;;;;;;0;0;0;0;0;6;0;100
19066;0;4.7;33.4;9.5;28.5;23.9;30;0;5;35;10;128;53.6;46.4
19067;11.1;0;0;11.1;44.6;33.3;20;5;0;0;5;34;26.7;73.3
19068;0;34.2;13.2;0;13.2;39.5;5;0;13;5;0;35;43.3;56.7
19069;0;0;0;0;100;0;10;0;0;0;0;13;23.1;76.9
19070;0;22;22.7;10.5;0;44.7;0;0;10;11;5;32;60.3;39.7
19071;0;21.2;28.8;20.3;9.8;19.8;5;0;11;14;10;38;60.2;39.8
19072;8;19.4;26.8;33.5;12.3;0;108;71;171;236;295;885;82.8;17.2
19073;9.8;25.6;24.6;31.3;7.9;1;204;254;663;637;811;2690;91.1;8.9
19074;0;0;0;0;26.6;73.4;5;0;0;0;0;14;15;85
19075;0;0;33.4;0;33.4;33.2;15;0;0;15;0;41;53.9;46.1
19076;11.8;28;12.2;18;18.1;11.9;15;10;24;10;15;68;71.1;28.9
19077;0;0;100;0;0;0;0;0;0;5;0;24;58.4;41.6
19078;0;0;50;0;0;50;0;0;0;10;0;31;56.6;43.4
19079;0;20.1;13.3;6.6;13.5;46.5;10;0;15;10;5;61;31.7;68.3
19080;4.4;24.8;42.6;19.3;0;9;0;10;55;95;43;294;81.9;18.1
19081;13.4;24.6;7.2;49.9;3.2;1.6;31;129;236;70;479;942;93.2;6.8
19082;4.7;22.1;55.8;12.6;4.7;0;24;23;110;279;63;474;91.3;8.7
19083;11.3;11;0;22;0;55.7;0;5;5;0;10;28;22.2;77.8
19084;0;32.7;16.8;0;50.5;0;15;0;10;5;0;24;45.6;54.4
19085;0;21.6;30.5;26.3;21.6;0;35;0;35;50;43;140;68.1;31.9
19086;0;19.9;39.9;0;0;40.2;0;0;5;10;0;67;48.6;51.4
19087;0;0;39.2;18.5;21.1;21.1;6;0;0;11;5;29;76.9;23.1
19088;0;0;0;0;0;100;0;0;0;0;0;7;14.3;85.7
19089;0;0;100;0;0;0;0;0;0;10;0;21;76.3;23.7
19090;0;0;50;0;50;0;5;0;0;5;0;13;61.6;38.4
19091;0;15.3;23.3;38.3;23;0;15;0;10;15;25;61;54.2;45.8
19092;;;;;;;0;0;0;0;0;9;77.6;22.4
19093;15.7;26.8;41.6;2.8;13.1;0;13;15;26;40;3;90;59.1;40.9
19094;7;16.3;18.7;21.5;18.2;18.2;39;15;35;40;46;226;64.9;35.1
19095;0;0;0;0;33.3;66.7;5;0;0;0;0;46;61.5;38.5
19096;10.5;37.1;16;26.3;10.1;0;5;5;18;8;13;56;64.3;35.7
19097;0;0;0;0;0;100;0;0;0;0;0;8;25.4;74.6
19098;9.8;12.4;17.2;31.6;19.2;9.9;20;10;13;18;33;100;56.7;43.3
19099;14.3;0;0;0;14.3;71.4;5;5;0;0;0;39;25.9;74.1
19100;11.9;10.4;41.3;13.2;15.6;7.7;30;23;20;79;25;150;59.7;40.3
19101;2.3;24.7;36.8;14.6;10;11.7;22;5;54;80;32;280;78.6;21.4
19102;0;15.6;15.4;15.4;7.5;46;5;0;10;10;10;50;42.1;57.9
19103;0;0;0;20;0;80;0;0;0;0;5;16;12.5;87.5
19104;0;0;0;0;100;0;10;0;0;0;0;13;45.6;54.4
19105;0;14.5;34.1;7.4;7.5;36.5;5;0;10;24;5;80;56.2;43.8
19106;0;28.8;21.3;28.8;0;21.1;0;0;20;15;20;116;75.9;24.1
19107;23.4;31.9;23.6;6.6;10.8;3.6;30;65;89;66;19;329;78.9;21.1
19108;0;0;0;0;0;100;0;0;0;0;0;16;13.1;86.9
19109;0;16.6;0;17;33.2;33.2;10;0;5;0;5;19;58;42
19110;0;27;37.6;8.8;0;26.6;0;0;15;21;5;44;68.4;31.6
19111;0;33.3;0;0;0;66.7;0;0;10;0;0;15;26.6;73.4
19112;0;49.9;0;0;0;50.1;0;0;10;0;0;35;48.5;51.5
19113;9.1;23.9;26.6;33.7;4.5;2.2;10;20;53;59;75;203;87.5;12.5
19114;33.3;33.3;33.3;0;0;0;0;5;5;5;0;12;58.1;41.9
19115;0;42.2;13.3;25;2.1;17.4;2;0;51;16;30;102;77.7;22.3
19116;0;29;14.4;42.2;14.4;0;5;0;10;5;15;36;52.8;47.2
19117;11.7;20.4;32.4;20.9;14.7;0;13;10;17;28;18;85;74.5;25.5
19118;10.9;13.2;27.3;21.6;8;19;15;20;25;52;41;178;62.3;37.7
19119;0;0;0;0;0;100;0;0;0;0;0;12;0;100
19120;0;16.6;0;33.4;16.6;33.4;5;0;5;0;10;38;31.5;68.5
19121;10.2;16.2;26.1;33.3;8.1;6.1;80;100;160;257;328;1120;81;19
19122;0;0;0;0;0;100;0;0;0;0;0;23;30.5;69.5
19123;8.3;24.9;25.1;33.3;7.9;0.6;286;300;903;912;1208;3460;89;11
19124;8.5;17.3;31.6;20.9;15.5;6.2;51;28;57;104;68;284;72.3;27.7
19125;14.5;7.3;52.2;7.4;14;4.7;29;30;15;107;15;204;69;31
19126;0;11.8;76.7;11.5;0;0;0;0;5;34;5;43;81.3;18.7
19128;0;0;20.1;59.9;0;20.1;0;0;0;5;15;49;65.5;34.5
19129;3.2;9.6;32.6;29.2;19.1;6.4;30;5;15;51;46;181;66.3;33.7
19130;0;0;17.3;33.2;16.5;33;5;0;0;5;10;43;65.3;34.7
19131;10.4;5.3;5.2;11.5;10.4;57.2;10;10;5;5;11;88;18.2;81.8
19132;0;0;0;0;25;75;5;0;0;0;0;8;25.4;74.6
19133;0;9.2;44.6;10.8;3.6;31.8;5;0;13;63;15;143;77.2;22.8
19134;7.7;23.4;46;9.7;9.4;3.8;24;20;61;120;25;252;86.3;13.7
19135;0;0;25.1;12.4;12.5;50.1;5;0;0;10;5;37;44.3;55.7
19136;9.3;32.4;25.6;18.7;7.7;6.3;55;67;234;184;135;849;80.5;19.5
19137;0;26.9;0;73.1;0;0;0;0;3;0;8;29;75.5;24.5
19138;10.9;27.9;28.2;24.3;6.1;2.7;40;72;185;187;161;632;83;17
19139;34.6;20.1;11.1;12.4;0;21.9;0;15;9;5;5;46;81;19
19140;0;16;24.3;8.2;27.5;24.1;34;0;20;30;10;105;47.8;52.2
19141;5.2;40.1;43;10.3;1.3;0;5;20;156;167;40;362;97.2;2.8
19142;0;0;0;0;0;100;0;0;0;0;0;13;29;71
19143;8.1;28.5;16.5;42.7;0;4.3;0;10;36;21;53;152;72.6;27.4
19144;10;20.1;20;39.9;10;0;5;5;10;10;20;57;59.6;40.4
19145;0;0;10;59.8;30.1;0;15;0;0;5;30;49;64.8;35.2
19146;12.2;30.9;23.7;24.3;7;1.9;54;94;238;182;187;807;89.2;10.8
19147;1.8;25.4;15.4;32.8;24.6;0;38;3;39;24;50;167;66.5;33.5
19148;13.1;21.5;32.4;19;8.8;5.2;60;89;147;221;130;701;82.7;17.3
19149;0;0;0;51.9;48.1;0;5;0;0;0;5;13;21.9;78.1
19150;0;0;25;0;50;25;10;0;0;5;0;30;34.4;65.6
19151;8.6;30.2;23.9;7.2;17.3;12.8;20;10;35;28;8;71;60.9;39.1
19152;0;11.3;31.6;27;24.4;5.7;23;0;11;29;25;83;71.7;28.3
19153;9.1;19.1;30.7;32.5;8.3;0.3;145;158;333;535;565;1789;86.3;13.7
19154;0;0;33.3;0;0;66.7;0;0;0;10;0;37;31.3;68.7
19155;0;21.5;34.2;0;22.2;22.2;5;0;5;8;0;23;42.9;57.1
19156;0;0;0;0;100;0;5;0;0;0;0;12;33.3;66.7
19157;0;0;31.5;0;17.2;51.4;5;0;0;9;0;39;53.9;46.1
19158;0;0;66.7;0;33.3;0;5;0;0;10;0;14;21.4;78.6
19159;0;0;0;49.7;0;50.3;0;0;0;0;5;8;37.3;62.7
19160;0;19.9;40.3;0;0;39.8;0;0;5;10;0;24;62.6;37.4
19161;0;8.1;0;8.3;41.9;41.7;25;0;5;0;5;57;47.3;52.7
19162;8;35.6;23.3;26.7;3.2;3.2;10;25;111;72;83;244;70.5;29.5
19163;13.9;0;34.6;17;34.5;0;10;4;0;10;5;56;46.9;53.1
19164;1.6;18.8;56.9;9.3;5.7;7.8;19;5;62;187;30;370;79.8;20.2
19165;0;0;0;16.6;0;83.4;0;0;0;0;5;11;9.1;90.9
19166;0;33.3;0;0;0;66.7;0;0;5;0;0;13;23.1;76.9
19167;0;0;0;32.7;22.4;44.8;5;0;0;0;7;13;62.5;37.5
19168;0;0;33.3;0;66.7;0;10;0;0;5;0;9;44.4;55.6
19169;0;12.5;12.5;25;12.5;37.5;5;0;5;5;10;64;40;60
19170;14.3;0;14.3;0;14.3;57.1;5;5;0;5;0;30;24.2;75.8
19171;0;18.2;9.2;27.2;0;45.5;0;0;10;5;15;47;57.6;42.4
19172;0;0;0;0;100;0;15;0;0;0;0;11;27.5;72.5
19173;7.6;11.5;29.5;18.5;11.1;21.9;15;10;15;40;25;124;73;27
19174;40.6;40.4;0;0;19.1;0;5;11;11;0;0;36;65.5;34.5
19175;0;0;0;0;0;100;0;0;0;0;0;6;49.9;50.1
19176;4.7;28.3;28.3;22.1;14.2;2.3;15;5;30;30;24;152;73.1;26.9
19177;0;13.3;0;12.4;49.5;24.8;20;0;5;0;5;24;50.1;49.9
19178;0;25.6;11.4;17.7;16.9;28.4;15;0;22;10;15;100;51.7;48.3
19179;0;0;33.2;50.2;0;16.6;0;0;0;10;15;25;64.1;35.9
19180;4.8;18.9;9.4;52.5;9.6;4.8;20;10;40;20;111;197;79.5;20.5
19181;19.6;6.7;17.2;17.6;17.3;21.6;20;23;8;20;20;114;71.1;28.9
19182;10.8;8.5;14.9;63.6;2.2;0;10;48;38;66;283;426;89.3;10.7
19184;0;0;14.3;14.5;28.5;42.8;10;0;0;5;5;14;43;57
19186;0;0;0;0;42.9;57.1;15;0;0;0;0;21;19;81
19187;0;7;14;29.8;28.2;21;20;0;5;10;21;51;60.4;39.6
19188;0;22.8;15.2;39.2;7.6;15.2;5;0;15;10;26;81;71.5;28.5
19189;0;0;0;100;0;0;0;0;0;0;5;6;50;50
19190;0;0;14.3;0;0;85.7;0;0;0;5;0;23;39.2;60.8
19191;0;15.1;29.9;24.8;20.2;10.1;20;0;15;30;25;90;76.7;23.3
19192;6.2;18.8;12.4;24.9;25.2;12.5;20;5;15;10;20;88;64.2;35.8
19193;0;0;66.8;0;0;33.2;0;0;0;10;0;19;16;84
19194;4.9;23.6;13.8;19.1;9.7;29;10;5;25;14;20;128;59.1;40.9
19195;0;25;50;0;0;25;0;0;5;10;0;23;60.9;39.1
19196;0;25.3;25.3;24.1;25.3;0;5;0;5;5;5;29;53.3;46.7
19198;0;0;0;0;50;50;5;0;0;0;0;10;10.1;89.9
19199;0;0;50;0;50;0;5;0;0;5;0;21;27.4;72.6
19200;50.5;0;0;49.5;0;0;0;5;0;0;5;12;50.1;49.9
19201;9.4;0;18.5;15.9;37.8;18.4;20;5;0;10;9;50;47.4;52.6
19202;2.7;17.8;43;11.3;18.6;6.8;55;8;53;127;33;249;67.9;32.1
19203;3.3;23.5;32.3;17.1;16.5;7.4;40;8;57;78;41;256;74.3;25.7
19204;16.8;0;16.8;0;49.5;16.8;16;5;0;5;0;23;36.3;63.7
19205;0;0;0;75;0;25;0;0;0;0;30;31;67.8;32.2
19206;0;0;100;0;0;0;0;0;0;5;0;12;33.7;66.3
19207;0;25.2;22.2;26.2;23.1;3.3;35;0;38;33;39;185;69.7;30.3
19208;0;0;18.2;18.7;0;63.2;0;0;0;10;10;39;33.6;66.4
19209;0;18.3;9.1;17.9;27.3;27.3;15;0;10;5;10;31;35.5;64.5
19210;0;0;0;0;0;100;0;0;0;0;0;12;16.6;83.4
19211;13.2;21.3;29.7;10.6;16.8;8.4;30;24;38;53;19;154;70.8;29.2
19212;0;0;0;0;0;100;0;0;0;0;0;8;12.5;87.5
19213;0;26.4;15.8;21;5.2;31.6;5;0;25;15;20;85;62.8;37.2
19214;23.3;7.4;7.8;15.1;15.5;30.9;10;15;5;5;10;94;62.7;37.3
19215;0;0;32.5;33;0;34.5;0;0;0;5;5;18;34.7;65.3
19216;0;8.2;16.2;8.4;25.7;41.6;15;0;5;10;5;54;38.8;61.2
19217;14.2;28.6;0;28.5;14.2;14.5;5;5;10;0;10;22;41.1;58.9
19219;0;0;0;0;0;100;0;0;0;0;0;5;60.1;39.9
19220;8.4;8.5;21.5;44.2;8.9;8.5;5;5;5;13;26;69;63.5;36.5
19221;0;0;50;50;0;0;0;0;0;5;5;13;61.8;38.2
19222;0;54.5;0;9.3;9.1;27.2;5;0;30;0;5;55;49.3;50.7
19223;0;6.4;21;31;30.8;10.8;15;0;3;10;15;56;48.8;51.2
19225;0;0;100;0;0;0;0;0;0;8;0;16;36;64
19226;34.5;14.8;0;0;0;50.6;0;10;4;0;0;35;51;49
19227;6.7;22.7;32.2;8.5;13.3;16.7;20;10;34;48;13;159;65.6;34.4
19228;0;0;0;100;0;0;0;0;0;0;5;10;10;90
19229;7.8;17.6;25.4;38.9;8.7;1.5;88;78;177;255;391;1080;84.6;15.4
19230;0;7.4;7.5;30.4;15.7;39;10;0;5;5;20;58;42.3;57.7
19231;0;48.7;51.3;0;0;0;0;0;9;10;0;27;44.6;55.4
19232;;;;;;;0;0;0;0;0;12;16.6;83.4
19233;9.4;27.7;9.1;26.5;18.2;9.1;10;5;15;5;15;47;68.1;31.9
19234;6.1;9.1;24.2;37.1;18.3;5.2;18;6;9;23;36;110;76.6;23.4
19235;0;33.3;0;33.3;0;33.3;0;0;5;0;5;23;52.5;47.5
19236;5.5;9.3;16.8;57.1;11.3;0;20;10;17;30;103;173;85.4;14.6
19237;1.7;14.7;59.3;13.9;6.9;3.5;20;5;43;174;41;337;75.7;24.3
19238;0;0;25.7;33.3;16.4;24.6;10;0;0;15;20;41;63.8;36.2
19239;8.4;8.6;8.3;49.9;24.8;0;15;5;5;5;30;54;63.4;36.6
19240;0;0;20.7;37;10.7;31.7;5;0;0;10;17;35;38.4;61.6
19241;5;25.2;34.8;0;5;30;5;5;25;35;0;83;68.6;31.4
19242;12.5;24.9;25.1;25.1;12.5;0;5;5;10;10;10;35;60.1;39.9
19243;4.8;9.6;21.7;35;9.7;19.3;20;10;20;45;73;201;77;23
19244;0;0;0;0;0;100;0;0;0;0;0;9;11.1;88.9
19245;0;0;28.1;0;71.9;0;13;0;0;5;0;15;40.4;59.6
19246;16.7;35.7;12.2;30.7;4.2;0.5;41;162;347;119;298;958;91.2;8.8
19247;0;0;0;51.6;48.4;0;5;0;0;0;5;21;33.9;66.1
19248;0;7.1;10.8;21.5;21.4;39.2;30;0;10;15;30;159;60.4;39.6
19249;0;12.5;12.5;24.7;24.6;25.7;10;0;5;5;10;56;51.9;48.1
19250;9.2;15.2;36.3;18.1;12.1;9.1;20;15;25;60;30;161;60.9;39.1
19251;5.9;19.5;15.9;23;11.9;23.8;10;5;16;13;19;67;65.8;34.2
19252;3.4;28.4;17.1;13.7;3.4;34.1;5;5;42;25;20;136;55.2;44.8
19253;0;16.5;16.7;24.8;8.3;33.8;5;0;10;10;15;48;47.9;52.1
19254;0;0;21.5;0;39.2;39.2;9;0;0;5;0;40;42.3;57.7
19255;13.5;19.2;40.4;15.9;9.4;1.6;58;82;118;248;97;626;79;21
19256;0;0;20.1;0;0;79.9;0;0;0;5;0;47;42.8;57.2
19257;9.1;9.2;9.2;18.1;17.7;36.7;10;5;5;5;10;50;41.9;58.1
19258;2.2;15.3;49.7;9.2;19.3;4.3;44;5;35;113;21;288;83.4;16.6
19259;9.2;18.1;18;18;27.1;9.6;15;5;10;10;10;45;31.2;68.8
19260;16.7;33.3;0;16.7;0;33.3;0;5;10;0;5;18;39.2;60.8
19261;3.3;28.9;35.7;24.8;4.3;3.1;20;15;133;165;115;476;89.8;10.2
19262;11.8;56.5;10.1;0;0;21.7;0;6;28;5;0;58;61.7;38.3
19263;12.5;25.9;25;24.1;0;12.5;0;5;10;10;10;23;52.2;47.8
19264;0;8.7;34.8;13.1;21.7;21.6;25;0;10;40;15;92;52.2;47.8
19265;4.9;14.1;19.2;33.4;19;9.3;20;5;15;21;36;67;54.6;45.4
19266;0;0;0;20.9;0;79.1;0;0;0;0;5;12;33.6;66.4
19268;;;;;;;0;0;0;0;0;4;25.6;74.4
19269;5;16.1;36.5;17.2;21;4.1;133;32;101;230;108;657;75.3;24.7
19270;0;0;19.8;11.5;34.3;34.4;30;0;0;17;10;90;33.1;66.9
19271;24.8;0;0;25.2;25;25;5;5;0;0;5;36;50;50
19272;14.7;29.3;38.9;12.7;3.8;0.5;452;1728;3447;4579;1491;11852;92.2;7.8
19273;4.3;14.2;33.2;26.6;17.2;4.4;20;5;16;38;31;121;60.5;39.5
19274;3.9;20.6;17;50.1;8.2;0.3;149;71;375;309;911;1864;89.7;10.3
19275;9.5;24.4;30.3;30;4.4;1.4;250;535;1367;1700;1683;5532;90.5;9.5
19276;9;22.8;35.5;25.1;6.1;1.5;106;156;394;613;433;1712;88.1;11.9
19277;0;0;0;33.3;33.3;33.3;5;0;0;0;5;20;40;60
19278;6;20.3;35.2;27.2;8.8;2.5;53;36;122;212;163;636;79.2;20.8
19279;0;26;37.3;29.2;0;7.5;0;0;17;25;20;77;82.3;17.7
19280;14.3;14.3;28.6;0;0;42.9;0;5;5;10;0;23;21.9;78.1
19281;;;;;;;0;0;0;0;0;10;30.4;69.6
19283;0;0;0;0;0;100;0;0;0;0;0;7;14.4;85.6
19284;0;49.2;0;50.8;0;0;0;0;5;0;5;19;26.6;73.4
19285;5.2;22.3;50.6;7.8;2.6;11.5;10;20;85;192;30;292;74.2;25.8
19286;20.2;6.5;8.1;34.6;12.1;18.4;15;25;8;10;43;111;66.5;33.5
19287;0;8.3;37.9;21.8;5.3;26.6;5;0;8;36;21;103;67.5;32.5
19288;12.6;28.9;19.1;18.8;12.9;7.6;43;42;96;63;63;290;78.9;21.1
19289;0;22.9;22.4;0;8.3;46.5;5;0;15;15;0;79;51.5;48.5
21001;0;34.3;53.1;7.1;5.5;0;10;0;62;97;13;170;89.4;10.6
21002;0;28.5;28.5;28.7;14.3;0;5;0;10;10;10;23;52.3;47.7
21003;11.5;38.9;32.1;15.2;2.3;0;17;84;284;235;111;750;89.8;10.2
21004;9.6;24.1;28.9;13.8;18.9;4.8;20;10;26;31;15;127;71.7;28.3
21005;12.6;26;27.4;16.2;14;3.7;39;35;72;76;45;266;80.1;19.9
21006;0;0;47.9;39;13.1;0;3;0;0;13;10;45;65.7;34.3
21007;0;52.7;40.7;0;0;6.7;0;0;40;31;0;61;85.1;14.9
21008;2.8;26.1;56;13.9;1.3;0;5;11;103;220;55;325;95.4;4.6
21009;0;0;0;0;66.7;33.3;19;0;0;0;0;28;24.1;75.9
21010;4.7;16.4;14;46.3;9.2;9.3;10;5;18;15;50;89;75.5;24.5
21011;0;26.1;24.9;24.1;0;24.9;0;0;5;5;5;14;28.6;71.4
21012;0;0;16.6;49.3;17.2;17;5;0;0;5;15;50;69.8;30.2
21013;0;17.5;47.5;17.6;17.5;0;5;0;5;13;5;32;72.1;27.9
21014;;;;;;;0;0;0;0;0;4;50.4;49.6
21015;;;;;;;0;0;0;0;0;9;22.2;77.8
21016;10.9;16.8;3.6;43.2;21.8;3.6;30;15;23;5;60;121;73.6;26.4
21017;14.2;14.2;43.1;28.5;0;0;0;5;5;15;10;43;55.7;44.3
21018;0;0;50;0;50;0;5;0;0;5;0;3;67.6;32.4
21020;0;25;0;0;25;50;5;0;5;0;0;27;29.7;70.3
21021;12;16.1;36.6;21.7;11.3;2.3;74;78;105;240;142;602;79.4;20.6
21022;0;21.9;11.1;32.8;11.3;22.9;5;0;10;5;15;58;55.6;44.4
21023;10.9;27.1;35.2;17.2;8.9;0.6;76;93;230;300;146;906;86.4;13.6
21024;0;16.7;16.7;50;0;16.7;0;0;5;5;15;35;71.5;28.5
21025;0;0;0;0;0;100;0;0;0;0;0;11;72.5;27.5
21026;0;0;8.7;63.1;7;21.3;5;0;0;6;45;41;66;34
21027;0;25.5;29.7;17.5;22.1;5.2;24;0;28;32;19;142;73.5;26.5
21028;6.1;3.1;60.1;18.5;12.2;0;10;5;3;49;15;96;88.5;11.5
21029;;;;;;;0;0;0;0;0;10;40.5;59.5
21030;18;16.8;0;27.5;13.7;24;5;6;6;0;9;24;60.2;39.8
21031;0;0;12.6;36.9;50.5;0;20;0;0;5;15;25;55.8;44.2
21032;16.7;16.7;0;33;0;33.5;0;5;5;0;10;23;25.9;74.1
21033;14.5;0;14.5;56.4;14.5;0;5;5;0;5;20;24;69.2;30.8
21034;0;0;31.4;68.6;0;0;0;0;0;5;10;10;70.9;29.1
21035;100;0;0;0;0;0;0;5;0;0;0;16;37.5;62.5
21036;0;0;0;50.9;49.1;0;5;0;0;0;5;10;50.7;49.3
21037;4.9;0;9.8;40;9.8;35.6;10;5;0;10;41;118;63.1;36.9
21038;10.2;18;50.5;16.2;4.5;0.6;151;338;596;1674;536;3438;89.3;10.7
21039;0;0;0;0;0;100;0;0;0;0;0;6;0;100
21040;0;0;20.1;0;0;79.9;0;0;0;5;0;13;30.5;69.5
21041;0;0;24.9;0;25;50.1;10;0;0;10;0;27;51.8;48.2
21042;0;0;100;0;0;0;0;0;0;5;0;8;62.3;37.7
21043;5.7;22.6;24.2;44.2;3.3;0;5;9;34;37;67;148;87.4;12.6
21044;0;0;64.8;17.9;0;17.3;0;0;0;19;5;17;63.5;36.5
