IRIS;REG;DEP;UU2010;COM;LIBCOM;TRIRIS;GRD_QUART;TYP_IRIS;LAB_IRIS;P17_LOG;P17_RP;P17_RSECOCC;P17_LOGVAC;P17_MAISON;P17_APPART;P17_RP_1P;P17_RP_2P;P17_RP_3P;P17_RP_4P;P17_RP_5PP;P17_RP_M30M2;P17_RP_3040M2;P17_RP_4060M2;P17_RP_6080M2;P17_RP_80100M2;P17_RP_100120M2;P17_RP_120M2P;P17_RP_ACHTOT;P17_RP_ACH19;P17_RP_ACH45;P17_RP_ACH70;P17_RP_ACH90;P17_RP_ACH05;P17_RP_ACH14;P17_RPMAISON_ACHTOT;P17_RPMAISON_ACH19;P17_RPMAISON_ACH45;P17_RPMAISON_ACH70;P17_RPMAISON_ACH90;P17_RPMAISON_ACH05;P17_RPMAISON_ACH14;P17_RPAPPART_ACHTOT;P17_RPAPPART_ACH19;P17_RPAPPART_ACH45;P17_RPAPPART_ACH70;P17_RPAPPART_ACH90;P17_RPAPPART_ACH05;P17_RPAPPART_ACH14;P17_MEN_ANEM0002;P17_MEN_ANEM0204;P17_MEN_ANEM0509;P17_MEN_ANEM10P;P17_RP_PROP;P17_RP_LOC;P17_RP_LOCHLMV;P17_RP_GRAT;P17_RP_CCCOLL;P17_RP_CCIND;P17_RP_CINDELEC;P17_RP_GARL;P17_RP_VOIT1P;C17_RP_HSTU1P;C17_RP_HSTU1P_SUROCC;P17_NPER_RP_PROP;P17_NPER_RP_LOC;P17_NPER_RP_LOCHLMV;P17_NPER_RP_GRAT;P17_RP_SDB
627960000;32;62;62000;62796;Simencourt;ZZZZZZ;6279600;Z;5;252;235;4;12;252;0;0;0;18;62;155;0;0;5;24;64;58;84;223;42;18;19;83;38;23;223;42;18;19;83;38;23;0;0;0;0;0;0;0;17;22;39;157;213;20;0;2;0.0;93.0;73.0;207;220;235;0;509;45;0;3;224.0
627970000;32;62;62000;62797;Siracourt;ZZZZZZ;6279700;Z;5;109;104;1;4;109;0;0;0;10;19;75;0;0;1;9;26;51;17;101;0;0;35;33;13;19;101;0;0;35;33;13;19;0;0;0;0;0;0;0;5;15;16;68;93;11;0;0;0.0;44.0;28.0;100;102;101;0;242;27;0;0;104.0
627980000;32;62;62000;62798;Sombrin;ZZZZZZ;6279800;Z;5;105;97;2;6;105;0;0;1;7;22;67;0;0;6;15;34;20;22;97;39;16;9;21;6;6;97;39;16;9;21;6;6;0;0;0;0;0;0;0;4;12;9;72;81;14;0;2;0.0;54.0;11.0;76;86;95;5;198;40;0;2;92.0
627990000;32;62;62000;62799;Sorrus;ZZZZZZ;6279900;Z;5;344;300;29;15;340;4;1;3;13;73;210;1;1;6;24;105;63;99;300;17;18;23;98;60;83;296;17;16;23;98;58;83;4;0;2;0;0;2;0;22;63;52;163;266;29;0;5;0.0;87.0;126.0;266;287;302;0;732;77;0;8;295.0
628000000;32;62;62000;62800;Souastre;ZZZZZZ;6280000;Z;5;165;150;6;9;164;0;0;8;24;36;82;1;4;9;25;48;33;30;147;54;18;21;23;14;17;146;54;17;21;23;14;17;0;0;0;0;0;0;0;10;24;16;100;127;18;1;5;0.0;79.0;29.0;133;127;150;10;296;68;4;15;140.0
628010000;32;62;00756;62801;Souchez;ZZZZZZ;6280100;Z;5;1147;1069;8;70;1005;140;1;58;143;231;636;2;12;73;238;340;218;187;1069;9;166;253;246;198;197;939;9;159;242;239;151;139;128;0;6;11;6;46;57;86;200;198;584;832;228;116;9;11.0;706.0;262.0;891;968;1069;24;1974;470;222;21;1055.0
628020000;32;62;62000;62802;Le Souich;ZZZZZZ;6280200;Z;5;80;61;5;14;78;2;0;3;5;14;39;0;0;4;6;17;16;19;61;21;9;8;12;6;6;61;21;9;8;12;6;6;0;0;0;0;0;0;0;2;10;9;40;49;11;0;1;0.0;22.0;9.0;56;53;64;5;123;30;0;1;56.0
628030000;32;62;62000;62803;Surques;ZZZZZZ;6280300;Z;5;248;225;8;15;245;1;1;2;19;43;160;1;0;9;29;59;53;73;219;25;9;16;39;66;63;217;24;9;15;39;66;63;1;1;0;0;0;0;0;11;43;41;130;170;53;0;2;0.0;62.0;42.0;201;218;226;5;498;140;0;2;218.0
628040000;32;62;62000;62804;Sus-Saint-Léger;ZZZZZZ;6280400;Z;5;153;135;9;9;150;3;0;1;16;46;72;0;0;5;27;40;39;24;135;82;8;10;12;18;4;133;81;8;10;12;17;4;2;1;0;0;0;1;0;7;14;26;87;111;22;0;2;2.0;60.0;12.0;120;120;131;5;308;66;0;2;123.0
628050000;32;62;62000;62805;Tangry;ZZZZZZ;6280500;Z;5;112;105;1;6;111;1;0;3;13;19;69;0;1;9;15;28;20;32;104;13;25;18;22;15;11;103;13;25;18;22;13;11;1;0;0;0;0;1;0;4;13;12;75;91;10;0;3;0.0;34.0;17.0;85;93;104;5;219;25;0;8;99.0
628060000;32;62;62000;62806;Tardinghen;ZZZZZZ;6280600;Z;5;127;67;50;10;119;0;0;1;3;15;48;0;1;3;6;7;12;38;65;22;2;6;11;16;8;65;22;2;6;11;16;8;0;0;0;0;0;0;0;4;9;11;43;52;14;0;1;0.0;33.0;20.0;55;63;70;0;114;35;0;2;67.0
628080000;32;62;62000;62808;Teneur;ZZZZZZ;6280800;Z;5;129;103;13;13;126;0;0;1;8;21;73;0;2;1;9;32;34;25;102;25;14;12;28;8;15;102;25;14;12;28;8;15;0;0;0;0;0;0;0;5;13;25;60;83;19;2;1;1.0;26.0;22.0;98;92;105;5;206;53;9;1;101.0
628090000;32;62;62000;62809;Ternas;ZZZZZZ;6280900;Z;5;57;53;1;3;57;0;0;1;4;8;40;0;0;2;6;15;13;17;50;17;8;10;4;4;7;50;17;8;10;4;4;7;0;0;0;0;0;0;0;5;9;6;33;38;14;0;1;0.0;30.0;10.0;45;50;55;0;90;45;0;2;53.0
628100000;32;62;62000;62810;Thélus;ZZZZZZ;6281000;Z;5;542;508;6;28;497;43;1;15;68;103;321;2;5;22;77;141;130;131;505;8;120;76;133;100;67;469;6;112;70;129;91;60;35;2;8;6;3;9;7;42;76;92;298;388;113;27;6;1.0;323.0;134.0;438;472;506;0;948;247;57;9;500.0
628110000;32;62;62000;62811;Thérouanne;ZZZZZZ;6281100;Z;5;534;480;10;44;488;44;1;15;72;108;283;2;10;40;87;135;114;92;465;54;56;88;108;94;66;435;51;52;77;101;90;64;30;3;4;9;7;4;2;58;69;77;275;345;122;15;12;3.0;192.0;146.0;387;445;479;10;841;255;23;19;459.0
628120000;32;62;62000;62812;Thiembronne;ZZZZZZ;6281200;Z;5;358;315;17;26;358;0;0;5;29;73;208;0;1;10;31;80;81;111;312;79;32;36;51;46;68;312;79;32;36;51;46;68;0;0;0;0;0;0;0;20;47;59;188;247;60;1;7;1.0;90.0;51.0;290;295;311;0;648;178;3;8;300.0
628130000;32;62;62000;62813;La Thieuloye;ZZZZZZ;6281300;Z;5;205;190;3;12;203;1;0;3;10;43;134;1;3;8;19;69;47;44;188;35;22;26;39;30;37;186;35;22;24;39;30;37;1;0;0;1;0;0;0;16;26;30;118;159;29;0;2;1.0;92.0;36.0;168;175;194;5;410;79;0;4;186.0
628140000;32;62;62000;62814;Thièvres;ZZZZZZ;6281400;Z;5;62;56;1;4;62;0;0;0;2;13;40;0;0;1;5;19;13;17;55;23;11;5;9;5;2;55;23;11;5;9;5;2;0;0;0;0;0;0;0;4;1;7;44;55;1;0;0;1.0;24.0;12.0;51;52;55;0;122;1;0;0;54.0
628150000;32;62;62000;62815;Tigny-Noyelle;ZZZZZZ;6281500;Z;5;124;78;41;5;122;0;0;1;12;26;39;0;0;3;17;26;21;11;78;21;5;12;21;9;10;78;21;5;12;21;9;10;0;0;0;0;0;0;0;8;11;19;40;62;16;0;0;0.0;32.0;13.0;58;74;80;5;130;44;0;0;75.0
628160000;32;62;62000;62816;Tilloy-lès-Hermaville;ZZZZZZ;6281600;Z;5;82;79;1;2;80;2;0;1;9;14;55;0;0;1;8;23;25;22;79;20;5;8;20;19;7;77;20;5;8;20;17;7;2;0;0;0;0;2;0;4;11;6;58;68;11;0;0;1.0;40.0;19.0;67;76;80;0;193;30;0;0;77.0
628170000;32;62;62502;62817;Tilloy-lès-Mofflaines;ZZZZZZ;6281700;Z;5;580;547;5;28;517;64;1;6;66;130;344;1;3;31;99;177;132;104;543;5;61;81;221;85;90;483;5;56;76;221;56;70;60;0;5;5;0;29;20;33;114;99;301;376;156;79;15;7.0;437.0;66.0;459;501;545;0;925;393;196;43;537.0
628180000;32;62;62000;62818;Tilly-Capelle;ZZZZZZ;6281800;Z;5;85;68;9;9;84;0;0;1;12;19;36;1;0;2;11;29;20;5;66;14;7;10;24;3;7;65;14;6;10;24;3;7;0;0;0;0;0;0;0;7;4;7;50;58;10;0;0;0.0;21.0;9.0;60;62;67;0;127;32;0;0;66.0
628190000;32;62;62501;62819;Tilques;ZZZZZZ;6281900;Z;5;552;465;50;37;536;14;1;27;54;82;301;2;8;31;68;103;92;160;447;88;36;48;126;91;58;436;82;36;47;123;90;58;10;6;0;0;3;1;0;31;80;56;298;349;112;19;5;2.0;184.0;157.0;405;433;461;10;857;234;29;8;457.0
628200000;32;62;62000;62820;Tincques;ZZZZZZ;6282000;Z;5;375;338;4;33;349;26;0;6;31;82;219;1;3;15;56;93;92;78;338;56;40;65;90;55;32;317;53;39;61;84;51;30;20;3;1;4;6;3;2;35;41;46;216;265;67;0;6;2.0;164.0;83.0;277;309;332;0;658;158;0;9;329.0
628210000;32;62;62000;62821;Tingry;ZZZZZZ;6282100;Z;5;132;113;12;6;132;0;0;0;5;30;78;0;1;7;16;32;24;34;113;32;14;16;35;14;3;113;32;14;16;35;14;3;0;0;0;0;0;0;0;8;14;13;78;79;32;0;2;1.0;41.0;19.0;99;108;109;0;194;92;0;4;111.0
628220000;32;62;62000;62822;Tollent;ZZZZZZ;6282200;Z;5;46;35;9;2;44;0;0;0;4;9;22;0;0;0;4;9;8;14;35;4;4;11;6;7;3;35;4;4;11;6;7;3;0;0;0;0;0;0;0;2;0;6;27;29;4;0;2;0.0;13.0;2.0;31;32;35;0;67;17;0;7;33.0
628230000;32;62;62000;62823;Torcy;ZZZZZZ;6282300;Z;5;97;69;22;6;96;0;0;3;6;16;44;2;1;6;6;14;13;27;65;14;6;15;11;11;7;65;14;6;15;11;11;7;0;0;0;0;0;0;0;8;10;14;37;55;12;0;1;0.0;26.0;9.0;62;67;67;0;124;40;0;1;66.0
628240000;32;62;62000;62824;Tortefontaine;ZZZZZZ;6282400;Z;5;137;101;29;7;134;1;0;1;10;29;61;0;0;3;15;36;22;26;101;27;15;15;24;11;11;99;26;14;15;24;11;11;1;1;0;0;0;0;0;7;12;24;59;73;28;14;1;0.0;47.0;14.0;76;89;98;0;148;70;38;4;95.0
628250000;32;62;00152;62825;Tortequesne;ZZZZZZ;6282500;Z;5;411;314;75;22;329;0;1;6;30;73;204;2;4;11;39;105;76;77;301;18;60;34;87;47;55;293;18;60;34;85;45;51;0;0;0;0;0;0;0;25;58;36;195;283;29;11;2;0.0;179.0;67.0;264;286;315;5;747;71;23;3;303.0
628260101;32;62;62401;62826;Le Touquet-Paris-Plage;ZZZZZZ;6282601;H;4;7348;1135;6021;191;1714;5611;111;241;315;191;277;126;111;250;255;179;114;100;1135;55;215;329;297;188;51;488;32;146;215;43;39;13;637;23;66;113;250;146;38;156;202;167;610;591;498;71;45;99.0;527.0;488.0;517;808;1025;34;947;770;149;66;1108.0
628260102;32;62;62401;62826;Le Touquet-Paris-Plage;ZZZZZZ;6282601;H;4;4996;1295;3663;38;2704;2264;97;106;204;265;624;26;88;151;227;230;172;400;1295;36;131;363;522;130;114;731;14;66;269;244;89;49;538;21;64;93;256;40;64;85;250;209;752;854;400;237;41;147.0;675.0;437.0;931;1089;1195;19;1566;721;445;81;1207.0
628270000;32;62;62000;62827;Tournehem-sur-la-Hem;ZZZZZZ;6282700;Z;5;672;598;34;40;627;34;3;41;88;167;298;19;22;38;123;188;105;104;585;52;47;96;184;101;105;549;51;45;86;175;89;102;29;1;2;10;7;7;1;86;99;93;319;345;240;59;13;1.0;145.0;227.0;464;548;585;10;849;561;149;26;580.0
628280000;32;62;62000;62828;Tramecourt;ZZZZZZ;6282800;Z;5;39;27;8;3;39;0;0;0;4;7;16;1;0;2;7;10;5;2;26;10;4;3;5;3;1;26;10;4;3;5;3;1;0;0;0;0;0;0;0;2;4;4;17;22;4;0;1;3.0;2.0;0.0;23;22;25;0;46;10;0;4;14.0
628290000;32;62;62000;62829;Le Transloy;ZZZZZZ;6282900;Z;5;198;173;3;22;196;2;0;6;21;45;101;0;2;7;21;54;44;45;168;3;88;31;21;13;13;166;3;86;31;21;13;13;2;0;2;0;0;0;0;20;22;21;110;144;24;1;4;1.0;95.0;34.0;142;161;171;0;340;61;6;11;169.0
628300000;32;62;62000;62830;Trescault;ZZZZZZ;6283000;Z;5;90;77;2;11;87;2;1;2;7;23;44;2;2;3;9;22;17;22;75;5;41;7;12;5;5;72;5;39;7;12;5;4;2;0;2;0;0;0;0;7;12;12;46;69;7;0;1;0.0;38.0;16.0;55;68;75;0;163;14;0;1;69.0
628310000;32;62;62000;62831;Troisvaux;ZZZZZZ;6283100;Z;5;126;111;6;8;125;1;0;3;8;27;73;0;1;1;11;42;30;26;110;26;8;13;32;17;13;110;26;8;13;32;17;13;0;0;0;0;0;0;0;3;16;12;80;100;10;0;1;0.0;57.0;26.0;104;104;114;5;251;23;0;1;107.0
628320000;32;62;62000;62832;Tubersent;ZZZZZZ;6283200;Z;5;242;214;22;6;242;0;0;3;8;31;172;0;0;3;9;75;61;66;214;28;12;26;87;36;25;214;28;12;26;87;36;25;0;0;0;0;0;0;0;9;13;29;163;192;19;0;3;2.0;101.0;59.0;159;197;216;0;484;49;0;5;206.0
628330000;32;62;62000;62833;Vacquerie-le-Boucq;ZZZZZZ;6283300;Z;5;43;36;3;4;43;0;0;3;3;7;22;0;0;3;7;13;9;4;36;17;6;7;4;1;0;36;17;6;7;4;1;0;0;0;0;0;0;0;0;3;1;5;27;30;5;0;1;0.0;22.0;4.0;34;35;37;0;72;7;0;4;36.0
628340000;32;62;62000;62834;Vacqueriette-Erquières;ZZZZZZ;6283400;Z;5;133;103;17;12;133;0;0;2;5;26;70;1;0;4;12;48;23;15;101;4;14;30;25;15;12;101;4;14;30;25;15;12;0;0;0;0;0;0;0;7;11;18;67;78;23;1;2;0.0;30.0;20.0;88;96;101;0;179;72;1;2;90.0
628350000;32;62;62000;62835;Valhuon;ZZZZZZ;6283500;Z;5;253;232;6;15;248;4;0;7;28;63;135;0;1;7;44;72;54;53;222;40;26;49;50;33;24;218;39;26;49;50;31;23;4;1;0;0;0;2;1;20;24;28;161;180;47;0;5;2.0;91.0;63.0;203;214;231;5;449;105;0;15;224.0
628360000;32;62;00752;62836;Vaudricourt;ZZZZZZ;6283600;Z;5;418;392;4;22;416;2;1;5;23;53;310;3;0;4;28;76;121;160;387;26;18;67;163;65;48;385;26;18;67;163;65;46;2;0;0;0;0;0;2;39;48;60;245;352;36;1;4;2.0;223.0;142.0;365;375;390;0;867;92;5;7;388.0
628370000;32;62;62000;62837;Vaudringhem;ZZZZZZ;6283700;Z;5;223;203;11;9;220;2;0;2;13;37;151;0;0;4;24;57;59;59;196;32;21;25;38;41;39;193;32;21;25;38;41;37;2;0;0;0;0;0;2;9;26;32;136;178;20;0;5;1.0;66.0;27.0;188;188;205;0;471;52;0;9;197.0
628380000;32;62;62000;62838;Vaulx;ZZZZZZ;6283800;Z;5;48;36;8;4;48;0;0;0;2;14;20;0;0;0;8;11;12;5;35;17;3;2;7;3;3;35;17;3;2;7;3;3;0;0;0;0;0;0;0;1;7;6;22;30;6;0;0;0.0;16.0;4.0;29;33;35;0;70;20;0;0;35.0
628390000;32;62;62000;62839;Vaulx-Vraucourt;ZZZZZZ;6283900;Z;5;421;374;3;44;399;20;2;15;36;98;223;7;9;34;76;115;71;62;374;2;178;60;95;18;21;353;2;173;60;84;16;18;19;0;3;0;11;2;3;17;53;57;247;284;83;11;7;2.0;223.0;91.0;288;336;375;0;710;179;36;16;366.0
628400000;32;62;62000;62840;Vélu;ZZZZZZ;6284000;Z;5;68;59;3;6;68;0;0;2;11;16;30;0;1;7;11;22;6;12;59;2;30;10;9;3;5;59;2;30;10;9;3;5;0;0;0;0;0;0;0;5;9;7;38;49;10;0;0;1.0;32.0;12.0;44;53;55;0;112;22;0;0;57.0
628410000;32;62;00752;62841;Vendin-lès-Béthune;ZZZZZZ;6284100;Z;5;1120;1063;4;53;1078;41;9;42;95;261;657;9;20;89;197;393;201;154;1052;62;133;344;254;153;107;1012;62;127;330;242;148;104;39;0;5;14;12;5;3;75;169;167;652;812;238;79;13;38.0;650.0;210.0;854;941;1056;5;1883;531;153;29;1036.0
628420101;32;62;00756;62842;Vendin-le-Vieil;ZZZZZZ;6284201;H;4;993;943;1;49;956;37;1;33;73;260;576;4;16;94;181;359;151;138;938;29;211;214;212;151;120;905;28;204;205;205;147;115;33;1;7;9;7;4;5;48;113;136;646;615;322;187;6;8.0;610.0;178.0;642;817;935;25;1627;770;415;15;922.0
628420103;32;62;00756;62842;Vendin-le-Vieil;ZZZZZZ;6284201;H;4;961;910;4;47;797;149;12;69;111;214;503;9;18;115;208;327;141;92;834;23;208;204;152;155;92;712;22;203;199;109;103;75;108;1;3;5;41;40;17;76;202;149;483;569;331;177;10;5.0;552.0;218.0;647;774;895;10;1461;739;398;23;891.0
628420104;32;62;00756;62842;Vendin-le-Vieil;ZZZZZZ;6284201;H;4;1466;1396;2;68;1228;198;6;159;172;402;657;31;36;183;369;426;221;129;1270;15;199;253;229;178;395;1059;13;199;208;159;159;321;171;2;0;44;31;19;74;146;302;341;608;615;764;564;17;69.0;917.0;263.0;1132;1183;1405;40;1728;1816;1353;30;1360.0
628430000;32;62;62000;62843;Verchin;ZZZZZZ;6284300;Z;5;123;102;13;8;119;2;0;2;11;21;68;0;1;4;13;22;30;33;102;31;22;12;17;9;12;100;31;20;12;17;9;12;2;0;2;0;0;0;0;7;17;19;59;83;19;1;0;2.0;53.0;20.0;76;89;104;0;192;49;4;0;101.0
628440000;32;62;62000;62844;Verchocq;ZZZZZZ;6284400;Z;5;330;265;32;33;324;2;0;4;20;49;191;0;4;11;25;57;72;96;253;46;31;60;36;42;38;251;46;30;60;35;42;38;2;0;1;0;1;0;0;20;47;39;159;210;54;0;1;2.0;108.0;37.0;227;244;266;0;491;150;0;3;260.0
628450000;32;62;62000;62845;Verlincthun;ZZZZZZ;6284500;Z;5;178;155;13;10;176;1;0;3;7;29;117;2;0;1;6;43;34;70;155;16;5;27;37;40;31;153;16;5;26;37;39;31;1;0;0;1;0;0;0;13;26;33;82;132;23;0;0;2.0;48.0;39.0;144;153;154;0;383;61;0;0;152.0
628460000;32;62;00756;62846;Vermelles;ZZZZZZ;6284600;Z;5;2002;1875;2;125;1785;172;58;117;179;548;974;41;27;184;445;666;313;199;1820;50;509;408;527;202;123;1629;49;486;377;403;194;119;148;1;22;29;84;7;4;233;267;303;1073;1073;753;371;48;58.0;1268.0;333.0;1486;1585;1785;45;2722;1882;1028;82;1839.0
628470000;32;62;00752;62847;Verquigneul;ZZZZZZ;6284700;Z;5;723;687;1;35;686;35;8;14;61;186;418;5;14;30;97;232;158;152;683;50;98;98;193;163;82;655;49;89;96;190;157;75;27;0;9;2;3;6;7;58;96;108;425;509;164;65;14;12.0;326.0;208.0;601;629;684;25;1298;417;184;25;672.0
628480000;32;62;00752;62848;Verquin;ZZZZZZ;6284800;Z;5;1550;1452;1;97;1441;91;22;81;143;427;780;22;21;141;308;576;222;163;1404;80;181;320;427;170;226;1299;80;177;312;421;156;153;88;0;4;7;5;13;59;136;292;235;789;892;551;240;9;27.0;953.0;306.0;1145;1283;1424;10;2143;1221;556;15;1412.0
628490000;32;62;62401;62849;Verton;ZZZZZZ;6284900;Z;5;1267;988;212;68;1066;32;1;43;147;253;545;10;25;80;164;307;214;188;986;70;40;94;395;237;150;932;67;39;94;388;210;135;24;3;1;0;5;14;0;79;142;183;584;764;211;103;13;9.0;372.0;391.0;834;928;986;20;1862;519;265;36;975.0
628500000;32;62;62000;62850;Vieil-Hesdin;ZZZZZZ;6285000;Z;5;190;155;17;18;186;3;0;3;11;34;106;1;3;4;8;44;43;51;153;27;11;28;49;22;17;150;27;11;25;49;22;17;2;0;0;2;0;0;0;17;12;22;104;122;31;0;2;1.0;58.0;24.0;128;146;155;0;284;61;0;4;150.0
628510000;32;62;00752;62851;Vieille-Chapelle;ZZZZZZ;6285100;Z;5;302;292;1;9;289;9;1;8;17;63;202;1;5;11;25;74;79;97;290;8;66;23;109;40;44;277;7;62;23;105;38;41;9;0;2;0;2;2;3;21;42;47;182;246;41;1;5;4.0;120.0;87.0;261;281;288;0;666;103;3;9;282.0
628520000;32;62;62000;62852;Vieille-Église;ZZZZZZ;6285200;Z;5;583;533;10;40;573;9;3;11;54;155;310;3;6;24;84;167;123;125;533;73;46;51;120;119;124;523;73;46;50;120;111;123;8;0;0;1;0;6;1;69;90;99;275;380;148;43;5;0.0;170.0;199.0;438;509;536;0;1022;347;105;10;516.0
628530000;32;62;62000;62853;Vieil-Moutier;ZZZZZZ;6285300;Z;5;171;156;3;12;171;0;0;4;17;27;107;0;0;3;17;45;47;45;153;15;13;17;51;26;30;153;15;13;17;51;26;30;0;0;0;0;0;0;0;9;16;30;100;129;25;0;2;0.0;53.0;27.0;140;144;157;0;321;63;0;2;155.0
628540000;32;62;62000;62854;Villers-au-Bois;ZZZZZZ;6285400;Z;5;222;205;3;14;222;0;0;2;14;34;155;0;0;8;22;57;42;75;204;28;30;13;59;44;31;204;28;30;13;59;44;31;0;0;0;0;0;0;0;15;24;43;122;180;19;0;5;0.0;94.0;63.0;189;185;204;0;515;43;0;10;201.0
628550000;32;62;62000;62855;Villers-au-Flos;ZZZZZZ;6285500;Z;5;109;98;1;9;106;2;0;2;8;32;56;1;0;2;22;26;26;22;98;0;57;6;12;1;22;96;0;55;6;12;1;22;2;0;2;0;0;0;0;5;14;26;53;79;17;0;2;1.0;40.0;33.0;83;91;97;5;204;57;0;11;96.0
628560000;32;62;62000;62856;Villers-Brûlin;ZZZZZZ;6285600;Z;5;160;147;1;12;157;0;0;3;17;40;86;0;3;4;15;70;28;27;131;34;10;17;36;16;17;128;32;10;17;36;16;16;0;0;0;0;0;0;0;31;15;16;85;108;35;20;4;0.0;65.0;49.0;119;135;146;0;274;85;50;6;142.0
628570000;32;62;62000;62857;Villers-Châtel;ZZZZZZ;6285700;Z;5;56;51;2;3;56;0;0;0;4;7;39;0;0;1;1;10;10;28;50;14;2;4;16;6;8;50;14;2;4;16;6;8;0;0;0;0;0;0;0;6;8;4;32;45;6;0;0;0.0;23.0;18.0;41;51;52;0;116;19;0;0;50.0
628580000;32;62;62000;62858;Villers-lès-Cagnicourt;ZZZZZZ;6285800;Z;5;108;102;1;6;105;3;0;1;7;22;72;0;0;4;3;28;25;42;102;12;44;13;12;11;8;99;11;43;13;12;10;8;3;1;1;0;0;1;0;7;9;8;77;84;15;0;2;0.0;65.0;25.0;83;92;103;0;226;34;0;4;98.0
628590000;32;62;62000;62859;Villers-l'Hôpital;ZZZZZZ;6285900;Z;5;135;109;20;6;135;0;0;3;10;19;77;0;1;6;21;35;22;24;108;23;19;14;28;15;9;108;23;19;14;28;15;9;0;0;0;0;0;0;0;7;17;16;69;81;26;12;2;1.0;47.0;14.0;92;102;110;5;190;70;37;5;108.0
628600000;32;62;62000;62860;Villers-Sir-Simon;ZZZZZZ;6286000;Z;5;57;49;0;7;57;0;1;1;3;11;33;0;1;2;7;16;7;16;48;11;6;4;11;11;5;48;11;6;4;11;11;5;0;0;0;0;0;0;0;4;5;10;30;35;14;0;0;0.0;24.0;12.0;39;44;50;0;92;26;0;0;47.0
628610000;32;62;62118;62861;Vimy;ZZZZZZ;6286100;Z;5;1911;1820;5;86;1822;87;17;61;172;459;1111;22;24;124;298;597;364;390;1810;37;443;371;685;190;84;1734;35;435;355;671;169;68;74;2;7;16;13;21;15;126;251;259;1184;1370;405;163;45;26.0;1278.0;353.0;1450;1641;1813;0;3136;940;410;109;1780.0
628620000;32;62;62000;62862;Vincly;ZZZZZZ;6286200;Z;5;71;71;0;0;68;3;1;13;14;13;30;4;9;7;12;23;9;8;70;14;14;12;15;7;9;67;14;14;12;12;7;9;3;0;0;0;3;0;0;6;9;18;38;59;12;0;0;0.0;12.0;9.0;51;57;69;0;131;27;0;0;70.0
628630000;32;62;00752;62863;Violaines;ZZZZZZ;6286300;Z;5;1579;1473;5;100;1526;47;10;70;148;352;894;5;17;104;230;541;337;239;1381;16;241;274;499;234;117;1346;16;237;260;494;226;113;33;0;4;14;5;7;4;161;274;216;822;1028;430;221;15;51.0;908.0;300.0;1218;1361;1443;19;2579;1037;526;27;1441.0
628640000;32;62;62000;62864;Vis-en-Artois;ZZZZZZ;6286400;Z;5;292;274;7;11;278;14;2;4;21;67;180;0;2;8;39;92;60;73;271;6;94;56;38;20;56;260;6;92;56;35;19;51;11;0;2;0;3;1;5;19;50;42;162;220;49;1;5;1.0;153.0;73.0;228;254;272;0;528;112;7;14;263.0
628650000;32;62;00756;62865;Vitry-en-Artois;ZZZZZZ;6286500;Z;5;2084;1915;8;161;1948;135;8;62;199;542;1104;13;29;130;370;789;346;238;1869;45;405;421;683;141;175;1742;42;389;395;633;117;167;124;2;14;27;50;23;8;234;321;271;1090;1270;614;300;31;17.0;1431.0;340.0;1514;1669;1912;20;2949;1552;856;79;1878.0
628660000;32;62;62000;62866;Waben;ZZZZZZ;6286600;Z;5;216;177;19;20;194;5;2;15;23;38;100;7;8;13;21;34;50;45;171;24;4;21;46;53;24;153;24;4;20;43;40;23;3;0;0;1;2;0;0;12;22;32;111;148;26;0;3;3.0;69.0;50.0;151;169;179;0;368;55;0;8;172.0
628670000;32;62;62000;62867;Wacquinghen;ZZZZZZ;6286700;Z;5;118;111;7;0;84;0;0;4;26;24;56;1;10;12;14;24;19;31;95;22;4;8;27;20;14;76;22;4;7;26;11;6;0;0;0;0;0;0;0;9;25;17;60;96;13;0;2;0.0;29.0;30.0;93;110;112;0;233;26;0;3;111.0
628680000;32;62;62000;62868;Wail;ZZZZZZ;6286800;Z;5;154;115;31;8;153;1;1;3;12;20;79;0;1;7;8;33;36;29;113;29;20;23;24;10;6;112;29;20;23;24;9;6;1;0;0;0;0;1;0;9;21;23;62;77;34;1;4;0.0;66.0;15.0;102;106;116;0;166;92;3;4;112.0
628690000;32;62;62000;62869;Wailly;ZZZZZZ;6286900;Z;5;479;453;1;26;462;14;1;6;37;102;306;3;3;13;42;131;100;160;449;41;80;49;146;77;56;439;39;79;48;144;75;55;7;1;1;1;1;2;1;31;61;56;304;393;58;1;2;1.0;284.0;99.0;396;435;462;0;946;147;1;6;438.0
628700000;32;62;62000;62870;Wailly-Beaucamp;ZZZZZZ;6287000;Z;5;428;385;18;25;415;11;1;7;41;101;235;2;2;15;56;120;98;92;385;51;24;52;112;84;62;374;51;22;52;110;83;55;9;0;2;0;1;0;6;29;63;69;225;311;68;26;6;4.0;160.0;92.0;328;367;387;15;811;178;71;14;376.0
628710000;32;62;62000;62871;Wambercourt;ZZZZZZ;6287100;Z;5;132;99;22;10;132;0;0;0;9;31;60;0;1;6;7;36;28;22;99;17;4;11;31;20;17;99;17;4;11;31;20;17;0;0;0;0;0;0;0;13;22;19;46;77;21;0;2;1.0;26.0;14.0;79;89;93;0;181;58;0;6;96.0
