INSEE_COM;CODE_IRIS;typedebien_lite;nb_pieces;loyer_m2_median;nb_log;cle1
24179;241790000;a;3;8.33;1;24179-241790000-a-3
24194;241940000;a;3;7.94;1;24194-241940000-a-3
24205;242050000;m;3;7.19;2;24205-242050000-m-3
24208;242080000;m;3;9.54;1;24208-242080000-m-3
24212;242120000;m;3;7.92;1;24212-242120000-m-3
24218;242180000;a;3;7.36;1;24218-242180000-a-3
24218;242180000;m;4;6.38;1;24218-242180000-m-4
24220;242200000;m;3;8.57;1;24220-242200000-m-3
24220;242200000;m;5;8.99;1;24220-242200000-m-5
24222;242220000;a;5;5.76;1;24222-242220000-a-5
24227;242270000;a;2;8.305;2;24227-242270000-a-2
24229;242290000;a;3;7.86;1;24229-242290000-a-3
24243;242430000;a;3;7.525;2;24243-242430000-a-3
24251;242510000;m;5;7.94;1;24251-242510000-m-5
24252;242520000;m;4;6.36;1;24252-242520000-m-4
24256;242560000;a;1;10.77;2;24256-242560000-a-1
24256;242560000;a;2;9.905000000000001;10;24256-242560000-a-2
24256;242560000;a;3;8.86;1;24256-242560000-a-3
24256;242560000;m;3;8.42;1;24256-242560000-m-3
24256;242560000;m;4;6.53;1;24256-242560000-m-4
24256;242560000;m;5;7.34;2;24256-242560000-m-5
24266;242660000;m;5;4.26;1;24266-242660000-m-5
24276;242760000;m;4;6.4;1;24276-242760000-m-4
24291;242910000;m;3;6.79;1;24291-242910000-m-3
24294;242940101;a;4;6.91;1;24294-242940101-a-4
24294;242940101;m;4;7.27;1;24294-242940101-m-4
24294;242940102;m;2;12.78;1;24294-242940102-m-2
24294;242940102;m;3;5.68;1;24294-242940102-m-3
24294;242940102;m;4;7.89;1;24294-242940102-m-4
24295;242950000;m;4;6.25;1;24295-242950000-m-4
24296;242960000;a;4;6.46;1;24296-242960000-a-4
24297;242970000;a;3;7.83;1;24297-242970000-a-3
24299;242990000;a;1;10.65;1;24299-242990000-a-1
24299;242990000;a;2;9.65;2;24299-242990000-a-2
24299;242990000;a;3;9.16;1;24299-242990000-a-3
24299;242990000;a;4;7.5;1;24299-242990000-a-4
24305;243050000;m;2;8.08;1;24305-243050000-m-2
24309;243090000;m;3;7.95;1;24309-243090000-m-3
24309;243090000;m;4;6.904999999999999;2;24309-243090000-m-4
24309;243090000;m;5;8.57;1;24309-243090000-m-5
24311;243110000;a;2;7.66;3;24311-243110000-a-2
24311;243110000;a;3;7.66;1;24311-243110000-a-3
24311;243110000;a;4;3.1;1;24311-243110000-a-4
24311;243110000;m;2;6.67;1;24311-243110000-m-2
24311;243110000;m;4;8.47;1;24311-243110000-m-4
24312;243120000;a;1;22.689999999999998;4;24312-243120000-a-1
24312;243120000;a;2;11.945;2;24312-243120000-a-2
24312;243120000;a;3;12.0;3;24312-243120000-a-3
24312;243120000;m;3;6.99;1;24312-243120000-m-3
24312;243120000;m;4;9.76;1;24312-243120000-m-4
24321;243210000;a;2;9.56;1;24321-243210000-a-2
24321;243210000;m;3;9.370000000000001;2;24321-243210000-m-3
24321;243210000;m;4;7.92;1;24321-243210000-m-4
24322;243220101;a;1;13.47;3;24322-243220101-a-1
24322;243220101;a;2;9.555;4;24322-243220101-a-2
24322;243220101;a;3;7.595000000000001;2;24322-243220101-a-3
24322;243220101;m;4;6.385;2;24322-243220101-m-4
24322;243220101;m;5;7.12;1;24322-243220101-m-5
24322;243220102;a;1;11.440000000000001;4;24322-243220102-a-1
24322;243220102;a;2;9.895;4;24322-243220102-a-2
24322;243220102;a;3;9.77;5;24322-243220102-a-3
24322;243220103;a;1;14.875;12;24322-243220103-a-1
24322;243220103;a;2;10.62;12;24322-243220103-a-2
24322;243220103;a;3;9.565;4;24322-243220103-a-3
24322;243220103;a;4;9.14;1;24322-243220103-a-4
24322;243220103;m;4;9.04;1;24322-243220103-m-4
24322;243220104;a;1;11.15;17;24322-243220104-a-1
24322;243220104;a;2;10.035;36;24322-243220104-a-2
24322;243220104;a;3;7.75;12;24322-243220104-a-3
24322;243220104;a;4;8.11;3;24322-243220104-a-4
24322;243220104;m;3;10.0;3;24322-243220104-m-3
24322;243220105;a;1;13.6;5;24322-243220105-a-1
24322;243220105;a;2;12.265;8;24322-243220105-a-2
24322;243220105;a;3;8.115;2;24322-243220105-a-3
24322;243220106;a;1;12.32;6;24322-243220106-a-1
24322;243220106;a;2;12.055;8;24322-243220106-a-2
24322;243220106;a;3;7.59;3;24322-243220106-a-3
24322;243220106;a;5;7.5;1;24322-243220106-a-5
24322;243220106;m;3;10.3;2;24322-243220106-m-3
24322;243220107;a;1;15.04;22;24322-243220107-a-1
24322;243220107;a;2;10.37;24;24322-243220107-a-2
24322;243220107;a;3;9.08;8;24322-243220107-a-3
24322;243220107;a;4;6.61;2;24322-243220107-a-4
24322;243220108;a;1;19.33;11;24322-243220108-a-1
24322;243220108;a;2;11.62;5;24322-243220108-a-2
24322;243220108;a;3;8.11;10;24322-243220108-a-3
24322;243220108;a;4;6.56;1;24322-243220108-a-4
24322;243220108;m;3;8.595;2;24322-243220108-m-3
24322;243220108;m;4;8.39;2;24322-243220108-m-4
24322;243220109;a;1;12.5;9;24322-243220109-a-1
24322;243220109;a;2;11.18;23;24322-243220109-a-2
24322;243220109;a;3;7.6850000000000005;8;24322-243220109-a-3
24322;243220109;a;4;7.77;4;24322-243220109-a-4
24322;243220109;a;5;7.5;3;24322-243220109-a-5
24322;243220110;a;1;14.02;22;24322-243220110-a-1
24322;243220110;a;2;10.37;22;24322-243220110-a-2
24322;243220110;a;3;8.19;19;24322-243220110-a-3
24322;243220110;a;4;7.505;2;24322-243220110-a-4
24322;243220110;a;5;7.98;1;24322-243220110-a-5
24322;243220111;a;1;12.6;8;24322-243220111-a-1
24322;243220111;a;2;9.27;8;24322-243220111-a-2
24322;243220111;a;3;7.41;8;24322-243220111-a-3
24322;243220111;a;4;6.87;3;24322-243220111-a-4
24322;243220111;m;3;9.31;1;24322-243220111-m-3
24322;243220111;m;4;8.54;1;24322-243220111-m-4
24322;243220112;a;5;6.81;1;24322-243220112-a-5
24322;243220112;m;4;7.425000000000001;2;24322-243220112-m-4
24325;243250000;a;2;9.23;1;24325-243250000-a-2
24328;243280000;a;2;6.05;2;24328-243280000-a-2
24328;243280000;a;3;5.265;2;24328-243280000-a-3
24335;243350000;a;1;12.16;1;24335-243350000-a-1
24335;243350000;a;2;10.04;1;24335-243350000-a-2
24335;243350000;a;3;8.04;1;24335-243350000-a-3
24340;243400000;m;4;8.53;1;24340-243400000-m-4
24341;243410000;m;4;6.795;2;24341-243410000-m-4
24347;243470000;m;4;7.27;1;24347-243470000-m-4
24366;243660000;m;4;4.96;1;24366-243660000-m-4
24366;243660000;m;5;6.06;1;24366-243660000-m-5
24372;243720101;a;2;9.17;1;24372-243720101-a-2
24372;243720101;a;3;9.02;3;24372-243720101-a-3
24372;243720101;m;3;8.85;1;24372-243720101-m-3
24372;243720101;m;4;7.865;2;24372-243720101-m-4
24372;243720101;m;5;6.8;1;24372-243720101-m-5
24372;243720102;a;2;9.32;5;24372-243720102-a-2
24372;243720102;a;3;8.684999999999999;4;24372-243720102-a-3
24372;243720102;m;4;6.25;1;24372-243720102-m-4
24372;243720102;m;10;3.89;1;24372-243720102-m-10
24392;243920000;m;4;8.43;1;24392-243920000-m-4
24396;243960000;a;1;11.3;1;24396-243960000-a-1
24396;243960000;a;2;8.615;4;24396-243960000-a-2
24396;243960000;a;3;8.2;1;24396-243960000-a-3
24396;243960000;a;4;6.47;1;24396-243960000-a-4
24398;243980000;m;5;3.66;1;24398-243980000-m-5
24406;244060000;a;4;7.69;1;24406-244060000-a-4
24412;244120000;a;3;8.15;1;24412-244120000-a-3
24412;244120000;m;4;7.74;1;24412-244120000-m-4
24418;244180000;m;5;7.69;1;24418-244180000-m-5
24451;244510000;a;3;8.43;1;24451-244510000-a-3
24461;244610000;m;3;7.14;1;24461-244610000-m-3
24471;244710000;m;4;4.74;1;24471-244710000-m-4
24487;244870000;a;2;13.16;1;24487-244870000-a-2
24498;244980000;m;6;3.6;1;24498-244980000-m-6
24516;245160000;a;2;12.75;3;24516-245160000-a-2
24516;245160000;m;4;6.67;1;24516-245160000-m-4
24518;245180000;m;4;6.4;1;24518-245180000-m-4
24520;245200101;a;1;10.780000000000001;2;24520-245200101-a-1
24520;245200101;a;2;8.285;6;24520-245200101-a-2
24520;245200101;a;3;8.075;2;24520-245200101-a-3
24520;245200101;a;4;6.0649999999999995;2;24520-245200101-a-4
24520;245200101;a;5;18.67;1;24520-245200101-a-5
24520;245200101;a;8;17.295;2;24520-245200101-a-8
24520;245200101;l;1;30.77;1;24520-245200101-l-1
24520;245200101;m;4;6.28;1;24520-245200101-m-4
24520;245200101;m;5;7.68;2;24520-245200101-m-5
24520;245200102;a;1;21.88;1;24520-245200102-a-1
24520;245200102;a;2;11.83;3;24520-245200102-a-2
24520;245200102;a;3;8.0;7;24520-245200102-a-3
24520;245200102;a;4;7.97;1;24520-245200102-a-4
24520;245200102;m;4;8.155;4;24520-245200102-m-4
24520;245200103;m;3;8.61;1;24520-245200103-m-3
24520;245200104;a;1;12.835;2;24520-245200104-a-1
24520;245200104;a;2;10.934999999999999;10;24520-245200104-a-2
24520;245200104;a;3;9.18;4;24520-245200104-a-3
24520;245200104;a;4;7.45;2;24520-245200104-a-4
24520;245200104;m;3;10.35;3;24520-245200104-m-3
24520;245200104;m;5;7.25;3;24520-245200104-m-5
24520;245200105;a;2;9.58;2;24520-245200105-a-2
24520;245200105;m;3;11.32;1;24520-245200105-m-3
24521;245210000;m;4;7.44;1;24521-245210000-m-4
24527;245270000;a;1;12.74;3;24527-245270000-a-1
24527;245270000;a;2;11.78;1;24527-245270000-a-2
24527;245270000;m;7;1.89;1;24527-245270000-m-7
24534;245340000;a;2;7.78;1;24534-245340000-a-2
24544;245440000;m;2;11.03;1;24544-245440000-m-2
24547;245470101;a;1;9.905000000000001;4;24547-245470101-a-1
24547;245470101;a;2;8.27;18;24547-245470101-a-2
24547;245470101;a;3;7.99;12;24547-245470101-a-3
24547;245470101;a;4;5.635;2;24547-245470101-a-4
24547;245470101;m;3;8.2;2;24547-245470101-m-3
24547;245470101;m;4;7.96;5;24547-245470101-m-4
24547;245470102;a;1;6.67;1;24547-245470102-a-1
24547;245470102;a;2;8.78;11;24547-245470102-a-2
24547;245470102;a;3;7.234999999999999;2;24547-245470102-a-3
24547;245470102;m;3;8.719999999999999;2;24547-245470102-m-3
24547;245470102;m;4;7.945;2;24547-245470102-m-4
24551;245510000;a;5;7.33;1;24551-245510000-a-5
24553;245530000;a;3;6.75;1;24553-245530000-a-3
24557;245570101;a;1;12.565000000000001;4;24557-245570101-a-1
24557;245570101;a;2;10.19;2;24557-245570101-a-2
24557;245570101;a;3;9.3;7;24557-245570101-a-3
24557;245570101;a;4;9.41;2;24557-245570101-a-4
24557;245570101;a;5;5.75;2;24557-245570101-a-5
24557;245570101;m;3;9.285;2;24557-245570101-m-3
24557;245570101;m;4;8.459999999999999;2;24557-245570101-m-4
24557;245570101;m;5;8.49;1;24557-245570101-m-5
24557;245570102;a;2;10.045;8;24557-245570102-a-2
24557;245570102;a;3;7.76;5;24557-245570102-a-3
24557;245570102;m;2;10.87;1;24557-245570102-m-2
24557;245570102;m;3;8.74;4;24557-245570102-m-3
24557;245570102;m;5;7.795;2;24557-245570102-m-5
24571;245710000;a;2;10.29;2;24571-245710000-a-2
24571;245710000;a;3;5.89;3;24571-245710000-a-3
24571;245710000;m;4;7.27;1;24571-245710000-m-4
24577;245770000;a;2;10.855;2;24577-245770000-a-2
24587;245870000;m;4;9.56;1;24587-245870000-m-4
24587;245870000;m;5;6.94;1;24587-245870000-m-5
25004;250040000;a;3;8.38;1;25004-250040000-a-3
25004;250040000;a;5;6.7;2;25004-250040000-a-5
25004;250040000;a;6;7.42;2;25004-250040000-a-6
25011;250110000;a;3;7.79;1;25011-250110000-a-3
25020;250200000;a;3;9.485;2;25020-250200000-a-3
25020;250200000;a;4;8.87;1;25020-250200000-a-4
25021;250210000;a;2;6.06;1;25021-250210000-a-2
25027;250270000;a;2;12.5;1;25027-250270000-a-2
25031;250310101;a;2;10.19;5;25031-250310101-a-2
25031;250310101;a;3;8.594999999999999;6;25031-250310101-a-3
25031;250310101;a;4;8.31;5;25031-250310101-a-4
25031;250310102;a;2;11.35;1;25031-250310102-a-2
25031;250310102;a;4;6.92;1;25031-250310102-a-4
25031;250310103;a;1;10.3;1;25031-250310103-a-1
25031;250310103;a;2;12.29;1;25031-250310103-a-2
25031;250310103;a;3;15.0;1;25031-250310103-a-3
25031;250310103;a;4;8.33;1;25031-250310103-a-4
25031;250310104;a;1;14.2;2;25031-250310104-a-1
25031;250310104;a;2;10.73;3;25031-250310104-a-2
25031;250310104;a;3;8.835;2;25031-250310104-a-3
25031;250310104;a;5;8.41;1;25031-250310104-a-5
25031;250310104;m;4;8.37;1;25031-250310104-m-4
25031;250310105;a;5;8.18;1;25031-250310105-a-5
25035;250350000;a;2;13.33;1;25035-250350000-a-2
25035;250350000;m;5;8.6;1;25035-250350000-m-5
25036;250360000;a;2;11.32;1;25036-250360000-a-2
25043;250430000;a;2;11.035;2;25043-250430000-a-2
25043;250430000;a;3;8.62;1;25043-250430000-a-3
25047;250470101;a;2;9.73;5;25047-250470101-a-2
25047;250470101;a;3;7.9399999999999995;6;25047-250470101-a-3
25047;250470101;a;4;6.93;2;25047-250470101-a-4
25047;250470101;a;5;6.84;1;25047-250470101-a-5
25048;250480000;a;2;9.91;5;25048-250480000-a-2
25048;250480000;a;3;9.79;3;25048-250480000-a-3
25048;250480000;a;5;9.46;2;25048-250480000-a-5
25048;250480000;a;6;9.97;1;25048-250480000-a-6
25051;250510000;a;2;7.14;1;25051-250510000-a-2
25055;250550000;a;5;4.96;2;25055-250550000-a-5
25056;250560101;a;1;15.22;23;25056-250560101-a-1
25056;250560101;a;2;12.19;31;25056-250560101-a-2
25056;250560101;a;3;10.64;16;25056-250560101-a-3
25056;250560101;a;4;8.99;13;25056-250560101-a-4
25056;250560101;a;5;7.62;1;25056-250560101-a-5
25056;250560101;a;6;6.505000000000001;2;25056-250560101-a-6
25056;250560102;a;1;15.6;15;25056-250560102-a-1
25056;250560102;a;2;12.835;20;25056-250560102-a-2
25056;250560102;a;3;10.18;11;25056-250560102-a-3
25056;250560102;a;4;8.14;7;25056-250560102-a-4
25056;250560102;a;5;9.6;4;25056-250560102-a-5
25056;250560103;a;1;16.78;23;25056-250560103-a-1
25056;250560103;a;2;11.94;13;25056-250560103-a-2
25056;250560103;a;3;10.59;7;25056-250560103-a-3
25056;250560103;a;4;7.67;5;25056-250560103-a-4
25056;250560103;a;7;5.43;1;25056-250560103-a-7
25056;250560104;a;1;15.79;27;25056-250560104-a-1
25056;250560104;a;2;10.36;12;25056-250560104-a-2
25056;250560104;a;3;8.71;5;25056-250560104-a-3
25056;250560104;a;4;9.14;4;25056-250560104-a-4
25056;250560104;a;5;7.22;1;25056-250560104-a-5
25056;250560201;a;1;12.69;1;25056-250560201-a-1
25056;250560201;a;2;10.23;5;25056-250560201-a-2
25056;250560201;a;3;10.64;1;25056-250560201-a-3
25056;250560201;m;6;9.16;1;25056-250560201-m-6
25056;250560301;a;2;13.51;1;25056-250560301-a-2
25056;250560302;a;1;16.59;13;25056-250560302-a-1
25056;250560302;a;2;10.85;1;25056-250560302-a-2
25056;250560302;a;3;10.625;2;25056-250560302-a-3
25056;250560302;a;4;11.190000000000001;2;25056-250560302-a-4
25056;250560302;a;5;11.45;1;25056-250560302-a-5
25056;250560303;a;1;15.36;5;25056-250560303-a-1
25056;250560303;a;2;11.6;3;25056-250560303-a-2
25056;250560303;a;3;11.395;2;25056-250560303-a-3
25056;250560303;a;5;12.25;1;25056-250560303-a-5
25056;250560304;a;1;14.965;6;25056-250560304-a-1
25056;250560304;a;2;13.09;6;25056-250560304-a-2
25056;250560304;a;3;10.32;5;25056-250560304-a-3
25056;250560304;a;4;9.19;4;25056-250560304-a-4
25056;250560401;a;1;12.75;28;25056-250560401-a-1
25056;250560401;a;2;9.55;6;25056-250560401-a-2
25056;250560401;a;3;8.0;3;25056-250560401-a-3
25056;250560401;a;4;8.01;1;25056-250560401-a-4
25056;250560402;a;1;15.22;9;25056-250560402-a-1
25056;250560402;a;2;12.0;9;25056-250560402-a-2
25056;250560402;a;3;8.59;3;25056-250560402-a-3
25056;250560402;a;4;9.469999999999999;2;25056-250560402-a-4
25056;250560402;a;5;7.04;1;25056-250560402-a-5
25056;250560501;a;1;14.92;14;25056-250560501-a-1
25056;250560501;a;2;13.545;10;25056-250560501-a-2
25056;250560501;a;3;9.69;10;25056-250560501-a-3
25056;250560501;a;4;9.375;6;25056-250560501-a-4
25056;250560501;a;5;9.99;2;25056-250560501-a-5
25056;250560501;l;4;7.47;1;25056-250560501-l-4
25056;250560502;a;1;16.9;9;25056-250560502-a-1
25056;250560502;a;2;12.58;9;25056-250560502-a-2
25056;250560502;a;3;11.5;1;25056-250560502-a-3
25056;250560502;a;4;9.38;1;25056-250560502-a-4
25056;250560502;a;5;8.445;2;25056-250560502-a-5
25056;250560503;a;1;15.925;2;25056-250560503-a-1
25056;250560503;a;2;13.7;5;25056-250560503-a-2
25056;250560503;a;3;11.84;5;25056-250560503-a-3
25056;250560503;a;4;7.32;1;25056-250560503-a-4
25056;250560503;m;4;9.5;1;25056-250560503-m-4
25056;250560503;m;5;10.93;1;25056-250560503-m-5
25056;250560504;a;1;16.145;2;25056-250560504-a-1
25056;250560504;a;2;10.195;4;25056-250560504-a-2
25056;250560504;a;3;9.754999999999999;4;25056-250560504-a-3
25056;250560504;a;4;8.78;5;25056-250560504-a-4
25056;250560504;a;5;8.8;1;25056-250560504-a-5
25056;250560505;a;1;13.52;21;25056-250560505-a-1
25056;250560505;a;2;11.425;8;25056-250560505-a-2
25056;250560505;a;3;10.65;8;25056-250560505-a-3
25056;250560505;a;4;11.274999999999999;2;25056-250560505-a-4
25056;250560505;a;5;11.11;1;25056-250560505-a-5
25056;250560506;a;1;13.2;3;25056-250560506-a-1
25056;250560506;a;2;11.96;5;25056-250560506-a-2
25056;250560506;a;3;9.585;6;25056-250560506-a-3
25056;250560506;a;4;9.0;1;25056-250560506-a-4
25056;250560506;a;5;9.23;1;25056-250560506-a-5
25056;250560601;a;1;12.35;4;25056-250560601-a-1
25056;250560601;a;2;12.405000000000001;18;25056-250560601-a-2
25056;250560601;a;3;10.52;13;25056-250560601-a-3
25056;250560601;a;4;9.370000000000001;2;25056-250560601-a-4
25056;250560701;a;2;8.44;1;25056-250560701-a-2
25056;250560702;a;1;13.415;4;25056-250560702-a-1
25056;250560702;a;2;12.5;3;25056-250560702-a-2
25056;250560702;a;3;10.26;3;25056-250560702-a-3
25056;250560702;a;4;11.385;2;25056-250560702-a-4
25056;250560702;a;5;9.43;1;25056-250560702-a-5
25056;250560703;a;1;16.009999999999998;2;25056-250560703-a-1
25056;250560703;a;2;12.129999999999999;2;25056-250560703-a-2
25056;250560703;a;3;10.17;1;25056-250560703-a-3
25056;250560703;a;4;10.684999999999999;2;25056-250560703-a-4
25056;250560703;a;5;9.315000000000001;2;25056-250560703-a-5
25056;250560801;a;1;13.915;14;25056-250560801-a-1
25056;250560801;a;2;12.98;6;25056-250560801-a-2
25056;250560801;a;3;11.3;5;25056-250560801-a-3
25056;250560801;a;4;10.0;6;25056-250560801-a-4
25056;250560802;a;1;14.81;7;25056-250560802-a-1
25056;250560802;a;2;10.94;3;25056-250560802-a-2
25056;250560802;a;3;8.49;3;25056-250560802-a-3
25056;250560802;a;4;9.97;5;25056-250560802-a-4
25056;250560803;a;1;19.085;2;25056-250560803-a-1
25056;250560803;a;2;11.115;4;25056-250560803-a-2
25056;250560803;a;3;10.48;5;25056-250560803-a-3
25056;250560803;a;4;9.27;4;25056-250560803-a-4
25056;250560804;a;1;14.594999999999999;4;25056-250560804-a-1
25056;250560805;a;2;12.11;6;25056-250560805-a-2
25056;250560805;a;3;7.75;1;25056-250560805-a-3
25056;250560805;a;4;9.21;1;25056-250560805-a-4
25056;250560805;a;5;7.95;1;25056-250560805-a-5
25056;250560901;a;1;14.54;4;25056-250560901-a-1
25056;250560901;a;2;12.12;8;25056-250560901-a-2
25056;250560901;a;3;9.75;5;25056-250560901-a-3
25056;250560901;a;4;9.73;3;25056-250560901-a-4
25056;250560902;a;1;16.985;12;25056-250560902-a-1
25056;250560902;a;2;14.715;4;25056-250560902-a-2
25056;250560902;a;3;10.48;5;25056-250560902-a-3
25056;250560902;a;4;9.57;2;25056-250560902-a-4
25056;250560902;a;5;10.38;1;25056-250560902-a-5
25056;250560903;a;1;13.475;8;25056-250560903-a-1
25056;250560903;a;2;12.86;4;25056-250560903-a-2
25056;250560903;a;3;10.885000000000002;8;25056-250560903-a-3
25056;250560903;a;4;9.11;3;25056-250560903-a-4
25056;250560904;a;1;18.79;4;25056-250560904-a-1
25056;250560904;a;2;12.93;5;25056-250560904-a-2
25056;250560904;a;3;10.62;5;25056-250560904-a-3
25056;250560904;a;4;9.52;7;25056-250560904-a-4
25056;250560904;a;5;9.76;2;25056-250560904-a-5
25056;250560905;a;1;14.21;25;25056-250560905-a-1
25056;250560905;a;2;12.5;29;25056-250560905-a-2
25056;250560905;a;3;10.67;38;25056-250560905-a-3
25056;250560905;a;4;9.92;9;25056-250560905-a-4
25056;250560905;a;5;7.630000000000001;2;25056-250560905-a-5
25056;250560905;m;4;10.05;2;25056-250560905-m-4
25056;250561001;a;1;12.5;1;25056-250561001-a-1
25056;250561001;a;2;11.3;1;25056-250561001-a-2
25056;250561001;a;3;9.69;3;25056-250561001-a-3
25056;250561001;a;4;8.73;1;25056-250561001-a-4
25056;250561002;a;1;14.0;1;25056-250561002-a-1
25056;250561002;a;2;10.09;3;25056-250561002-a-2
25056;250561002;a;3;12.22;1;25056-250561002-a-3
25056;250561002;a;5;9.61;1;25056-250561002-a-5
25056;250561003;a;2;10.0;1;25056-250561003-a-2
25056;250561003;a;4;10.61;1;25056-250561003-a-4
25056;250561004;a;3;9.38;3;25056-250561004-a-3
25056;250561004;a;4;12.895;2;25056-250561004-a-4
25056;250561004;m;4;8.8;1;25056-250561004-m-4
25056;250561005;a;1;18.18;1;25056-250561005-a-1
25056;250561005;a;2;9.59;1;25056-250561005-a-2
25056;250561005;a;3;8.55;1;25056-250561005-a-3
25056;250561005;a;4;7.63;1;25056-250561005-a-4
25056;250561101;a;1;14.69;3;25056-250561101-a-1
25056;250561101;a;2;12.075;2;25056-250561101-a-2
25056;250561101;a;3;9.63;7;25056-250561101-a-3
25056;250561101;a;4;8.925;4;25056-250561101-a-4
25056;250561101;a;5;4.69;1;25056-250561101-a-5
25056;250561104;a;1;11.8;1;25056-250561104-a-1
25056;250561104;a;2;8.34;9;25056-250561104-a-2
25056;250561104;a;3;7.62;3;25056-250561104-a-3
25056;250561104;a;4;6.85;1;25056-250561104-a-4
25056;250561105;a;1;11.54;1;25056-250561105-a-1
25056;250561105;a;2;11.684999999999999;2;25056-250561105-a-2
25056;250561105;a;4;11.18;1;25056-250561105-a-4
25056;250561203;a;4;6.89;2;25056-250561203-a-4
25056;250561204;a;1;9.76;1;25056-250561204-a-1
25056;250561204;a;2;11.52;1;25056-250561204-a-2
25056;250561204;a;4;7.05;1;25056-250561204-a-4
25056;250561204;a;5;7.32;1;25056-250561204-a-5
25056;250561206;a;2;16.880000000000003;2;25056-250561206-a-2
25056;250561206;a;3;13.66;2;25056-250561206-a-3
25056;250561206;a;4;9.85;1;25056-250561206-a-4
25056;250561207;a;2;10.63;1;25056-250561207-a-2
25056;250561209;a;2;11.225000000000001;2;25056-250561209-a-2
25056;250561209;a;4;8.93;1;25056-250561209-a-4
25056;250561209;m;4;7.78;1;25056-250561209-m-4
25056;250561210;a;2;11.754999999999999;4;25056-250561210-a-2
25056;250561210;a;3;10.46;3;25056-250561210-a-3
25056;250561301;a;1;13.43;6;25056-250561301-a-1
25056;250561301;a;2;11.620000000000001;6;25056-250561301-a-2
25056;250561301;a;3;11.235;4;25056-250561301-a-3
25056;250561301;a;4;10.425;2;25056-250561301-a-4
25058;250580000;a;1;18.475;4;25058-250580000-a-1
25061;250610000;m;5;7.27;1;25061-250610000-m-5
25063;250630000;a;2;9.11;1;25063-250630000-a-2
25071;250710000;a;3;8.93;1;25071-250710000-a-3
25074;250740000;a;3;11.11;1;25074-250740000-a-3
25084;250840000;a;5;6.4;1;25084-250840000-a-5
25098;250980000;a;2;9.82;2;25098-250980000-a-2
25103;251030000;a;4;6.15;2;25103-251030000-a-4
25112;251120000;a;1;14.81;3;25112-251120000-a-1
25112;251120000;a;2;10.059999999999999;2;25112-251120000-a-2
25112;251120000;a;3;10.025;2;25112-251120000-a-3
25122;251220000;a;5;4.5;1;25122-251220000-a-5
