INSEE_COM;LIBCOM;DEP;REG;ARR;CV;EPCI;NATURE_EPCI;ZE2020;UU2020
24150;Daglan;24;75;244;2423;200041440;CC;7529;24000
24151;Doissat;24;75;244;2423;200041051;CC;7529;24000
24152;Domme;24;75;244;2423;200041440;CC;7529;24000
24153;La Dornac;24;75;244;2420;200041150;CC;7507;24000
24154;Douchapt;24;75;243;2403;200040400;CC;7523;24000
24155;Douville;24;75;243;2412;200069094;CC;7504;24000
24156;La Douze;24;75;243;2407;200040392;CA;7523;24000
24157;Douzillac;24;75;243;2424;200040095;CC;7523;24000
24158;Dussac;24;75;242;2406;242401024;CC;7517;24000
24159;Échourgnac;24;75;243;2409;200040384;CC;7523;24000
24160;Église-Neuve-de-Vergt;24;75;243;2412;200040392;CA;7523;24000
24161;Église-Neuve-d'Issac;24;75;243;2412;200069094;CC;7504;24000
24162;Escoire;24;75;243;2422;200040392;CA;7523;24000
24163;Étouars;24;75;242;2413;200071819;CC;7523;24000
24164;Excideuil;24;75;242;2406;242401024;CC;7523;24101
24165;Eygurande-et-Gardedeuil;24;75;243;2409;200040384;CC;7523;24000
24167;Eymet;24;75;241;2419;200040889;CC;7504;24104
24168;Plaisance;24;75;241;2419;200040889;CC;7504;24000
24171;Eyzerac;24;75;242;2421;242400752;CC;7523;24000
24172;Les Eyzies;24;75;244;2425;200041168;CC;7529;24000
24174;Fanlac;24;75;244;2425;200041168;CC;7529;24000
24175;Les Farges;24;75;244;2425;200041168;CC;7529;24000
24176;Faurilles;24;75;241;2419;200040889;CC;7532;24000
24177;Faux;24;75;241;2419;200040889;CC;7504;24000
24179;La Feuillade;24;75;244;2420;200041150;CC;7507;00557
24180;Firbeix;24;75;242;2421;242400752;CC;7527;24000
24182;Le Fleix;24;75;241;2410;200070647;CA;7504;00555
24183;Fleurac;24;75;244;2425;200041168;CC;7529;24000
24184;Florimont-Gaumier;24;75;244;2423;200041440;CC;7529;24000
24186;Fonroque;24;75;241;2419;200040889;CC;7504;24000
24188;Fossemagne;24;75;244;2405;200041150;CC;7523;24000
24189;Fougueyrolles;24;75;241;2411;200034197;CC;7504;24000
24190;Fouleix;24;75;243;2412;200040392;CA;7523;24000
24191;Fraisse;24;75;241;2410;200070647;CA;7504;24000
24192;Gabillou;24;75;244;2405;200041150;CC;7523;24000
24193;Gageac-et-Rouillac;24;75;241;2419;200070647;CA;7504;24000
24194;Gardonne;24;75;241;2410;200070647;CA;7504;00555
24195;Gaugeac;24;75;241;2408;200034833;CC;7504;24000
24196;Génis;24;75;242;2406;242401024;CC;7507;24000
24197;Ginestet;24;75;241;2410;200070647;CA;7504;24000
24199;Gout-Rossignol;24;75;243;2416;200040400;CC;7523;24000
24200;Grand-Brassac;24;75;243;2403;200040400;CC;7523;24000
24202;Granges-d'Ans;24;75;244;2405;200041150;CC;7507;24000
24205;Grignols;24;75;243;2417;200040095;CC;7523;24000
24206;Grives;24;75;244;2423;200041051;CC;7529;24000
24207;Groléjac;24;75;244;2423;200041440;CC;7529;24000
24208;Grun-Bordas;24;75;243;2412;200040392;CA;7523;24000
24209;Hautefaye;24;75;242;2413;200071819;CC;7523;24000
24210;Hautefort;24;75;244;2405;200041150;CC;7507;24000
24211;Issac;24;75;243;2412;200069094;CC;7523;24000
24212;Issigeac;24;75;241;2419;200040889;CC;7504;24000
24213;Jaure;24;75;243;2417;200040095;CC;7523;24000
24214;Javerlhac-et-la-Chapelle-Saint-Robert;24;75;242;2413;200071819;CC;7523;24000
24215;Jayac;24;75;244;2420;200040830;CC;7529;24000
24216;La Jemaye-Ponteyraud;24;75;243;2416;200040400;CC;7523;24000
24217;Journiac;24;75;244;2425;200041168;CC;7529;24000
24218;Jumilhac-le-Grand;24;75;242;2421;242400752;CC;7517;24000
24220;Lacropte;24;75;243;2412;200040392;CA;7523;24000
24221;Rudeau-Ladosse;24;75;242;2403;200041572;CC;7523;24000
24222;La Force;24;75;241;2410;200070647;CA;7504;00555
24223;Lalinde;24;75;241;2408;200034833;CC;7504;24112
24224;Lamonzie-Montastruc;24;75;241;2402;200070647;CA;7504;24000
24225;Lamonzie-Saint-Martin;24;75;241;2410;200070647;CA;7504;00555
24226;Lamothe-Montravel;24;75;241;2411;200034197;CC;7516;00259
24227;Lanouaille;24;75;242;2406;242401024;CC;7517;24000
24228;Lanquais;24;75;241;2408;200034833;CC;7504;24112
24229;Le Lardin-Saint-Lazare;24;75;244;2405;200041150;CC;7507;24106
24230;Larzac;24;75;244;2423;200041051;CC;7529;24000
24231;Lavalade;24;75;241;2408;200034833;CC;7504;24000
24232;Lavaur;24;75;244;2423;200041440;CC;7529;24000
24234;Les Lèches;24;75;243;2424;200069094;CC;7504;24000
24236;Léguillac-de-l'Auche;24;75;243;2417;200040095;CC;7523;24000
24237;Lembras;24;75;241;2402;200070647;CA;7504;00555
24238;Lempzours;24;75;242;2421;242400752;CC;7523;24000
24240;Limeuil;24;75;244;2412;200041168;CC;7529;24000
24241;Limeyrat;24;75;244;2405;200041150;CC;7523;24000
24242;Liorac-sur-Louyre;24;75;241;2408;200034833;CC;7504;24000
24243;Lisle;24;75;243;2403;200040400;CC;7523;24000
24244;Lolme;24;75;241;2408;200034833;CC;7504;24000
24245;Loubejac;24;75;244;2423;200041440;CC;7529;24000
24246;Lunas;24;75;241;2410;200070647;CA;7504;24000
24247;Lusignac;24;75;243;2416;200040400;CC;7523;24000
24248;Lussas-et-Nontronneau;24;75;242;2413;200071819;CC;7523;24000
24251;Manzac-sur-Vern;24;75;243;2417;200040392;CA;7523;24000
24252;Marcillac-Saint-Quentin;24;75;244;2418;200027217;CC;7529;24000
24253;Mareuil en Périgord;24;75;242;2403;200041572;CC;7523;24000
24254;Marnac;24;75;244;2423;200041051;CC;7529;24000
24255;Marquay;24;75;244;2418;200027217;CC;7529;24000
24256;Marsac-sur-l'Isle;24;75;243;2404;200040392;CA;7523;24501
24257;Marsalès;24;75;241;2408;200034833;CC;7504;24000
24259;Eyraud-Crempse-Maurens;24;75;243;2412;200069094;CC;7504;24000
24260;Mauzac-et-Grand-Castang;24;75;241;2408;200034833;CC;7504;24000
24261;Mauzens-et-Miremont;24;75;244;2425;200041168;CC;7529;24000
24262;Mayac;24;75;242;2406;242401024;CC;7523;24000
24263;Mazeyrolles;24;75;244;2423;200041440;CC;7529;24000
24264;Ménesplet;24;75;243;2409;200040384;CC;7523;00352
24266;Mensignac;24;75;243;2417;200040392;CA;7523;24000
24267;Mescoules;24;75;241;2419;200070647;CA;7504;24000
24268;Meyrals;24;75;244;2423;200041051;CC;7529;24000
24269;Mialet;24;75;242;2421;242400752;CC;7523;24000
24271;Milhac-de-Nontron;24;75;242;2413;200071819;CC;7523;24000
24272;Minzac;24;75;241;2411;200034197;CC;7516;24000
24273;Molières;24;75;241;2408;200034833;CC;7504;24000
24274;Monbazillac;24;75;241;2419;200070647;CA;7504;24000
24276;Monestier;24;75;241;2419;200070647;CA;7504;24000
24277;Monfaucon;24;75;241;2410;200070647;CA;7504;24000
24278;Monmadalès;24;75;241;2419;200040889;CC;7504;24000
24279;Monmarvès;24;75;241;2419;200040889;CC;7504;24000
24280;Monpazier;24;75;241;2408;200034833;CC;7504;24000
24281;Monsac;24;75;241;2408;200034833;CC;7504;24000
24282;Monsaguel;24;75;241;2419;200040889;CC;7504;24000
24284;Montagnac-d'Auberoche;24;75;244;2405;200041150;CC;7523;24000
24285;Montagnac-la-Crempse;24;75;243;2412;200069094;CC;7504;24000
24286;Montagrier;24;75;243;2403;200040400;CC;7523;24000
24287;Montaut;24;75;241;2419;200040889;CC;7504;24000
24288;Montazeau;24;75;241;2411;200034197;CC;7504;24000
24289;Montcaret;24;75;241;2411;200034197;CC;7504;24102
24290;Montferrand-du-Périgord;24;75;241;2408;200034833;CC;7529;24000
24291;Montignac-Lascaux;24;75;244;2425;200041168;CC;7529;24105
24292;Montpeyroux;24;75;241;2411;200034197;CC;7516;24000
24293;Monplaisant;24;75;244;2423;200041051;CC;7529;24000
24294;Montpon-Ménestérol;24;75;243;2409;200040384;CC;7523;00352
24295;Montrem;24;75;243;2417;200040095;CC;7523;24201
24296;Mouleydier;24;75;241;2402;200070647;CA;7504;00555
24297;Moulin-Neuf;24;75;243;2409;200040384;CC;7516;00352
24299;Mussidan;24;75;243;2424;200069094;CC;7523;24202
24300;Nabirat;24;75;244;2423;200041440;CC;7529;24000
24301;Nadaillac;24;75;244;2420;200040830;CC;7507;24000
24302;Nailhac;24;75;244;2405;200041150;CC;7507;24000
24303;Nanteuil-Auriac-de-Bourzac;24;75;243;2416;200040400;CC;7523;24000
24304;Nantheuil;24;75;242;2421;242400752;CC;7523;24110
24305;Nanthiat;24;75;242;2421;242400752;CC;7523;24000
24306;Nastringues;24;75;241;2411;200034197;CC;7504;24000
24307;Naussannes;24;75;241;2408;200034833;CC;7504;24000
24308;Négrondes;24;75;242;2421;242400752;CC;7523;24000
24309;Neuvic;24;75;243;2424;200040095;CC;7523;24107
24311;Nontron;24;75;242;2413;200071819;CC;7523;24109
24312;Sanilhac;24;75;243;2488;200040392;CA;7523;24000
24313;Orliac;24;75;244;2423;200041440;CC;7529;24000
24316;Parcoul-Chenaud;24;75;243;2409;242400935;CC;7523;24000
24317;Paulin;24;75;244;2420;200040830;CC;7529;24000
24318;Paunat;24;75;243;2412;200040392;CA;7529;24000
24319;Paussac-et-Saint-Vivien;24;75;243;2403;200040400;CC;7523;24000
24320;Payzac;24;75;242;2406;242401024;CC;7517;24000
24321;Pazayac;24;75;244;2420;200041150;CC;7507;00557
24322;Périgueux;24;75;243;2499;200040392;CA;7523;24501
24323;Petit-Bersac;24;75;243;2416;200040400;CC;7523;24000
24324;Peyrignac;24;75;244;2405;200041150;CC;7507;24000
24325;Pechs-de-l'Espérance;24;75;244;2420;200040830;CC;7529;24000
24326;Peyzac-le-Moustier;24;75;244;2425;200041168;CC;7529;24000
24327;Pezuls;24;75;241;2408;200034833;CC;7504;24000
24328;Piégut-Pluviers;24;75;242;2413;200071819;CC;7523;24000
24329;Le Pizou;24;75;243;2409;200040384;CC;7516;00352
24330;Plazac;24;75;244;2425;200041168;CC;7529;24000
24331;Pomport;24;75;241;2419;200070647;CA;7504;24000
24334;Pontours;24;75;241;2408;200034833;CC;7504;24000
24335;Port-Sainte-Foy-et-Ponchapt;24;75;241;2411;243301371;CC;7504;00555
24336;Prats-de-Carlux;24;75;244;2420;200040830;CC;7529;24000
24337;Prats-du-Périgord;24;75;244;2423;200041440;CC;7529;24000
24338;Pressignac-Vicq;24;75;241;2408;200034833;CC;7504;24000
24339;Preyssac-d'Excideuil;24;75;242;2406;242401024;CC;7523;24000
24340;Prigonrieux;24;75;241;2410;200070647;CA;7504;00555
24341;Proissans;24;75;244;2418;200027217;CC;7529;24000
24345;Queyssac;24;75;241;2402;200070647;CA;7504;24000
24346;Quinsac;24;75;242;2403;200041572;CC;7523;24000
24347;Rampieux;24;75;241;2408;200034833;CC;7504;24000
24348;Razac-d'Eymet;24;75;241;2419;200040889;CC;7504;24000
24349;Razac-de-Saussignac;24;75;241;2419;200070647;CA;7504;24000
24350;Razac-sur-l'Isle;24;75;243;2404;200040392;CA;7523;24108
24351;Ribagnac;24;75;241;2419;200070647;CA;7504;24000
24352;Ribérac;24;75;243;2416;200040400;CC;7523;24111
24353;La Rochebeaucourt-et-Argentine;24;75;242;2403;200041572;CC;7523;24000
24354;La Roche-Chalais;24;75;243;2409;242400935;CC;7516;24000
24355;La Roque-Gageac;24;75;244;2418;200027217;CC;7529;24000
24356;Rouffignac-Saint-Cernin-de-Reilhac;24;75;244;2425;200041168;CC;7529;24000
24357;Rouffignac-de-Sigoulès;24;75;241;2419;200070647;CA;7504;24000
24359;Sadillac;24;75;241;2419;200040889;CC;7504;24000
24360;Sagelat;24;75;244;2423;200041051;CC;7529;24000
24361;Saint-Agne;24;75;241;2408;200034833;CC;7504;24000
24362;Val de Louyre et Caudeau;24;75;243;2412;200040392;CA;7504;24000
24364;Coly-Saint-Amand;24;75;244;2425;200041168;CC;7529;24000
24365;Saint-Amand-de-Vergt;24;75;243;2412;200040392;CA;7523;24000
24366;Saint-André-d'Allas;24;75;244;2418;200027217;CC;7529;24000
24367;Saint-André-de-Double;24;75;243;2416;200040400;CC;7523;24000
24370;Saint-Antoine-de-Breuilh;24;75;241;2411;200034197;CC;7504;00555
24371;Saint-Aquilin;24;75;243;2424;200040095;CC;7523;24000
24372;Saint-Astier;24;75;243;2417;200040095;CC;7523;24201
24373;Saint-Aubin-de-Cadelech;24;75;241;2419;200040889;CC;7504;24000
24374;Saint-Aubin-de-Lanquais;24;75;241;2419;200040889;CC;7504;24000
24375;Saint-Aubin-de-Nabirat;24;75;244;2423;200041440;CC;7529;24000
24376;Saint Aulaye-Puymangou;24;75;243;2409;242400935;CC;7523;24000
24377;Saint-Avit-de-Vialard;24;75;244;2425;200041168;CC;7529;24000
24378;Saint-Avit-Rivière;24;75;241;2408;200034833;CC;7504;24000
24379;Saint-Avit-Sénieur;24;75;241;2408;200034833;CC;7504;24000
24380;Saint-Barthélemy-de-Bellegarde;24;75;243;2409;200040384;CC;7523;24000
24381;Saint-Barthélemy-de-Bussière;24;75;242;2413;200071819;CC;7523;24000
24382;Saint-Capraise-de-Lalinde;24;75;241;2408;200034833;CC;7504;00555
24383;Saint-Capraise-d'Eymet;24;75;241;2419;200040889;CC;7504;24000
24384;Saint-Cassien;24;75;241;2408;200034833;CC;7504;24000
24385;Saint-Cernin-de-Labarde;24;75;241;2419;200040889;CC;7504;24000
24386;Saint-Cernin-de-l'Herm;24;75;244;2423;200041440;CC;7529;24000
24388;Saint-Chamassy;24;75;244;2425;200041168;CC;7529;24000
24390;Saint-Crépin-d'Auberoche;24;75;243;2407;200040392;CA;7523;24000
24392;Saint-Crépin-et-Carlucet;24;75;244;2420;200040830;CC;7529;24000
24393;Sainte-Croix;24;75;241;2408;200034833;CC;7504;24000
24394;Sainte-Croix-de-Mareuil;24;75;242;2403;200041572;CC;7523;24000
24395;Saint-Cybranet;24;75;244;2423;200041440;CC;7529;24000
24396;Saint-Cyprien;24;75;244;2423;200041051;CC;7529;24000
24397;Saint-Cyr-les-Champagnes;24;75;242;2406;242401024;CC;7507;24000
24398;Saint-Estèphe;24;75;242;2413;200071819;CC;7523;24000
24399;Saint-Étienne-de-Puycorbier;24;75;243;2424;200069094;CC;7523;24000
24401;Sainte-Eulalie-d'Ans;24;75;244;2405;200041150;CC;7523;24000
24403;Saint-Félix-de-Bourdeilles;24;75;242;2403;200041572;CC;7523;24000
24404;Saint-Félix-de-Reillac-et-Mortemart;24;75;244;2425;200041168;CC;7529;24000
24405;Saint-Félix-de-Villadeix;24;75;241;2408;200034833;CC;7504;24000
24406;Sainte-Foy-de-Belvès;24;75;244;2423;200041051;CC;7529;24000
24407;Sainte-Foy-de-Longas;24;75;241;2408;200034833;CC;7504;24000
24408;Saint-Front-d'Alemps;24;75;242;2421;242400752;CC;7523;24000
24409;Saint-Front-de-Pradoux;24;75;243;2424;200069094;CC;7523;24202
24410;Saint-Front-la-Rivière;24;75;242;2413;200071819;CC;7523;24000
24411;Saint-Front-sur-Nizonne;24;75;242;2413;200071819;CC;7523;24000
24412;Saint-Geniès;24;75;244;2420;200040830;CC;7529;24000
24413;Saint-Georges-Blancaneix;24;75;241;2410;200070647;CA;7504;24000
24414;Saint-Georges-de-Montclard;24;75;243;2412;200069094;CC;7504;24000
24415;Saint-Géraud-de-Corps;24;75;241;2411;200034197;CC;7504;24000
24416;Saint-Germain-de-Belvès;24;75;244;2423;200041051;CC;7529;24000
24417;Saint-Germain-des-Prés;24;75;242;2406;242401024;CC;7523;24000
24418;Saint-Germain-du-Salembre;24;75;243;2424;200040095;CC;7523;24000
24419;Saint-Germain-et-Mons;24;75;241;2402;200070647;CA;7504;00555
24420;Saint-Géry;24;75;241;2410;200070647;CA;7504;24000
24421;Saint-Geyrac;24;75;243;2407;200040392;CA;7523;24000
24422;Saint-Hilaire-d'Estissac;24;75;243;2412;200069094;CC;7504;24000
24423;Saint-Julien-Innocence-Eulalie;24;75;241;2419;200040889;CC;7504;24000
24424;Saint-Jean-d'Ataux;24;75;243;2424;200040095;CC;7523;24000
24425;Saint-Jean-de-Côle;24;75;242;2421;242400752;CC;7523;24000
24426;Saint-Jean-d'Estissac;24;75;243;2412;200069094;CC;7523;24000
24428;Saint-Jory-de-Chalais;24;75;242;2421;242400752;CC;7523;24000
24429;Saint-Jory-las-Bloux;24;75;242;2406;242401024;CC;7523;24000
24432;Saint-Julien-de-Lampon;24;75;244;2420;200040830;CC;7529;24000
24434;Saint-Just;24;75;243;2403;200040400;CC;7523;24000
24436;Saint-Laurent-des-Hommes;24;75;243;2424;200069094;CC;7523;24000
24437;Saint-Laurent-des-Vignes;24;75;241;2410;200070647;CA;7504;00555
24438;Saint-Laurent-la-Vallée;24;75;244;2423;200041440;CC;7529;24000
24441;Saint-Léon-d'Issigeac;24;75;241;2419;200040889;CC;7504;24000
24442;Saint-Léon-sur-l'Isle;24;75;243;2417;200040095;CC;7523;24000
24443;Saint-Léon-sur-Vézère;24;75;244;2425;200041168;CC;7529;24000
24444;Saint-Louis-en-l'Isle;24;75;243;2424;200069094;CC;7523;24202
24445;Saint-Marcel-du-Périgord;24;75;241;2408;200034833;CC;7504;24000
24446;Saint-Marcory;24;75;241;2408;200034833;CC;7504;24000
24448;Saint-Martial-d'Albarède;24;75;242;2406;242401024;CC;7523;24101
24449;Saint-Martial-d'Artenset;24;75;243;2409;200040384;CC;7523;24000
24450;Saint-Martial-de-Nabirat;24;75;244;2423;200041440;CC;7529;24000
24451;Saint-Martial-de-Valette;24;75;242;2413;200071819;CC;7523;24109
24452;Saint-Martial-Viveyrol;24;75;243;2416;200040400;CC;7523;24000
24453;Saint-Martin-de-Fressengeas;24;75;242;2421;242400752;CC;7523;24000
24454;Saint-Martin-de-Gurson;24;75;241;2411;200034197;CC;7516;24000
24455;Saint-Martin-de-Ribérac;24;75;243;2416;200040400;CC;7523;24000
24456;Saint-Martin-des-Combes;24;75;243;2412;200069094;CC;7504;24000
24457;Saint-Martin-l'Astier;24;75;243;2424;200069094;CC;7523;24202
24458;Saint-Martin-le-Pin;24;75;242;2413;200071819;CC;7523;24000
24459;Saint-Mayme-de-Péreyrol;24;75;243;2412;200040392;CA;7523;24000
24460;Saint-Méard-de-Drône;24;75;243;2416;200040400;CC;7523;24000
24461;Saint-Méard-de-Gurçon;24;75;241;2411;200034197;CC;7504;24000
24462;Saint-Médard-de-Mussidan;24;75;243;2424;200069094;CC;7523;24202
24463;Saint-Médard-d'Excideuil;24;75;242;2406;242401024;CC;7523;24101
24464;Saint-Mesmin;24;75;242;2406;242401024;CC;7507;24000
24465;Saint-Michel-de-Double;24;75;243;2424;200069094;CC;7523;24000
24466;Saint-Michel-de-Montaigne;24;75;241;2411;243301454;CC;7516;24000
24468;Saint-Michel-de-Villadeix;24;75;243;2412;200040392;CA;7523;24000
24470;Sainte-Mondane;24;75;244;2420;200040830;CC;7529;24000
24471;Sainte-Nathalène;24;75;244;2418;200027217;CC;7529;24000
24472;Saint-Nexans;24;75;241;2402;200070647;CA;7504;00555
24473;Sainte-Orse;24;75;244;2405;200041150;CC;7523;24000
24474;Saint-Pancrace;24;75;242;2403;200041572;CC;7523;24000
24476;Saint-Pantaly-d'Excideuil;24;75;242;2406;242401024;CC;7523;24000
24477;Saint-Pardoux-de-Drône;24;75;243;2416;200040400;CC;7523;24000
24478;Saint-Pardoux-et-Vielvic;24;75;244;2423;200041051;CC;7529;24000
24479;Saint-Pardoux-la-Rivière;24;75;242;2413;200071819;CC;7523;24000
24480;Saint-Paul-de-Serre;24;75;243;2412;200040392;CA;7523;24000
24481;Saint-Paul-la-Roche;24;75;242;2421;242400752;CC;7523;24000
24482;Saint-Paul-Lizonne;24;75;243;2416;200040400;CC;7523;24000
24483;Saint-Perdoux;24;75;241;2419;200040889;CC;7504;24000
24484;Saint-Pierre-de-Chignac;24;75;243;2407;200040392;CA;7523;24000
24485;Saint-Pierre-de-Côle;24;75;242;2421;242400752;CC;7523;24000
24486;Saint-Pierre-de-Frugie;24;75;242;2421;242400752;CC;7523;24000
24487;Saint-Pierre-d'Eyraud;24;75;241;2410;200070647;CA;7504;00555
24488;Saint-Pompont;24;75;244;2423;200041440;CC;7529;24000
24489;Saint-Priest-les-Fougères;24;75;242;2421;242400752;CC;7523;24000
24490;Saint Privat en Périgord;24;75;243;2409;242400935;CC;7523;24000
24491;Saint-Rabier;24;75;244;2405;200041150;CC;7507;24000
24492;Sainte-Radegonde;24;75;241;2419;200040889;CC;7532;24000
24493;Saint-Raphaël;24;75;242;2406;242401024;CC;7523;24000
24494;Saint-Rémy;24;75;241;2411;200034197;CC;7504;24000
24495;Saint-Romain-de-Monpazier;24;75;241;2408;200034833;CC;7504;24000
24496;Saint-Romain-et-Saint-Clément;24;75;242;2421;242400752;CC;7523;24000
24498;Saint-Saud-Lacoussière;24;75;242;2413;200071819;CC;7523;24000
24499;Saint-Sauveur;24;75;241;2402;200070647;CA;7504;00555
24500;Saint-Sauveur-Lalande;24;75;243;2409;200040384;CC;7523;24000
24501;Saint-Seurin-de-Prats;24;75;241;2411;200034197;CC;7504;24000
24502;Saint-Séverin-d'Estissac;24;75;243;2424;200040095;CC;7523;24000
24504;Saint-Sulpice-de-Roumagnac;24;75;243;2416;200040400;CC;7523;24000
24505;Saint-Sulpice-d'Excideuil;24;75;242;2406;242401024;CC;7523;24000
24507;Sainte-Trie;24;75;244;2405;200041150;CC;7507;24000
24508;Saint-Victor;24;75;243;2403;200040400;CC;7523;24000
24509;Saint-Vincent-de-Connezac;24;75;243;2416;200040400;CC;7523;24000
24510;Saint-Vincent-de-Cosse;24;75;244;2418;200027217;CC;7529;24000
24511;Saint-Vincent-Jalmoutiers;24;75;243;2409;242400935;CC;7523;24000
24512;Saint-Vincent-le-Paluel;24;75;244;2418;200027217;CC;7529;24000
24513;Saint-Vincent-sur-l'Isle;24;75;242;2406;242401024;CC;7523;24000
24514;Saint-Vivien;24;75;241;2411;200034197;CC;7504;24000
24515;Salagnac;24;75;242;2406;242401024;CC;7507;24000
24516;Salignac-Eyvigues;24;75;244;2420;200040830;CC;7529;24000
24517;Salles-de-Belvès;24;75;244;2423;200041051;CC;7529;24000
24518;Salon;24;75;243;2412;200040392;CA;7523;24000
24519;Sarlande;24;75;242;2406;242401024;CC;7517;24000
24520;Sarlat-la-Canéda;24;75;244;2418;200027217;CC;7529;24203
24521;Sarliac-sur-l'Isle;24;75;243;2422;200040392;CA;7523;24000
24522;Sarrazac;24;75;242;2406;242401024;CC;7523;24000
24523;Saussignac;24;75;241;2419;200070647;CA;7504;24000
24524;Savignac-de-Miremont;24;75;244;2425;200041168;CC;7529;24000
24525;Savignac-de-Nontron;24;75;242;2413;200071819;CC;7523;24000
24526;Savignac-Lédrier;24;75;242;2406;242401024;CC;7517;24000
24527;Savignac-les-Églises;24;75;243;2406;200040392;CA;7523;24000
24528;Sceau-Saint-Angel;24;75;242;2413;200071819;CC;7523;24000
24529;Segonzac;24;75;243;2403;200040400;CC;7523;24000
24531;Sergeac;24;75;244;2425;200041168;CC;7529;24000
24532;Serres-et-Montguyard;24;75;241;2419;200040889;CC;7504;24000
24533;Servanches;24;75;243;2409;242400935;CC;7523;24000
24534;Sigoulès-et-Flaugeac;24;75;241;2419;200070647;CA;7504;24000
24535;Simeyrols;24;75;244;2420;200040830;CC;7529;24000
24536;Singleyrac;24;75;241;2419;200040889;CC;7504;24000
24537;Siorac-de-Ribérac;24;75;243;2416;200040400;CC;7523;24000
24538;Siorac-en-Périgord;24;75;244;2423;200041051;CC;7529;24000
24540;Sorges et Ligueux en Périgord;24;75;243;2421;200040392;CA;7523;24000
24541;Soudat;24;75;242;2413;200071819;CC;7523;24000
24542;Soulaures;24;75;241;2408;200034833;CC;7532;24000
24543;Sourzac;24;75;243;2424;200040095;CC;7523;24202
24544;Tamniès;24;75;244;2418;200027217;CC;7529;24000
24545;Teillots;24;75;244;2405;200041150;CC;7507;24000
24546;Temple-Laguyon;24;75;244;2405;200041150;CC;7507;24000
